"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"616","10.1257/mac.20160211","https://doi.org/10.1257/mac.20160211","2018","apr","American Economic Association","10","2","113--153","Matthew Rognlie and Andrei Shleifer and Alp Simsek","Investment Hangover and the Great Recession","American Economic Journal: Macroeconomics","Rognlie_2018","article"
"617","10.1257/mac.20150258","https://doi.org/10.1257/mac.20150258","2018","jan","American Economic Association","10","1","57--89","Zs{\'{O}}fia L. B{\'{a}}r{\'{a}}ny and Christian Siegel","Job Polarization and Structural Change","American Economic Journal: Macroeconomics","B_r_ny_2018","article"
"618","10.1257/mac.20160202","https://doi.org/10.1257/mac.20160202","2018","jan","American Economic Association","10","1","190--215","Toshihiko Mukoyama and Christina Patterson and Ay{\c{s}}egül {\c{S}}ahin","Job Search Behavior over the Business Cycle","American Economic Journal: Macroeconomics","Mukoyama_2018","article"
"619","10.1257/app.20170163","https://doi.org/10.1257/app.20170163","2019","jan","American Economic Association","11","1","92--125","Jonneke Bolhaar and Nadine Ketel and Bas van der Klaauw","Job Search Periods for Welfare Applicants: Evidence from a Randomized Experiment","American Economic Journal: Applied Economics","Bolhaar_2019","article"
"620","10.1257/pol.20170329","https://doi.org/10.1257/pol.20170329","2019","feb","American Economic Association","11","1","160--191","Alma Cohen and Crystal S. Yang","Judicial Politics and Sentencing Decisions","American Economic Journal: Economic Policy","Cohen_2019","article"
"621","10.1257/app.20170497","https://doi.org/10.1257/app.20170497","2019","jan","American Economic Association","11","1","202--235","Suresh de Mel and David McKenzie and Christopher Woodruff","Labor Drops: Experimental Evidence on the Return to Additional Labor in Microenterprises","American Economic Journal: Applied Economics","de_Mel_2019","article"
"622","10.1257/mac.20170390","https://doi.org/10.1257/mac.20170390","2019","jan","American Economic Association","11","1","49--88","Santiago Caicedo and Robert E. Lucas and Esteban Rossi-Hansberg","Learning, Career Paths, and the Distribution of Wages","American Economic Journal: Macroeconomics","Caicedo_2019","article"
"623","10.1257/pol.20140334","https://doi.org/10.1257/pol.20140334","2016","feb","American Economic Association","8","1","180--211","Simen Markussen and Knut R{\o}ed","Leaving Poverty Behind? The Effects of Generous Income Support Paired with Activation","American Economic Journal: Economic Policy","Markussen_2016","article"
"624","10.1257/app.20160056","https://doi.org/10.1257/app.20160056","2018","jul","American Economic Association","10","3","315--344","Stephen B. Billings and Kevin T. Schnepel","Life after Lead: Effects of Early Interventions for Children Exposed to Lead","American Economic Journal: Applied Economics","Billings_2018","article"
"625","10.1257/pol.20140313","https://doi.org/10.1257/pol.20140313","2019","feb","American Economic Association","11","1","351--379","Claus Thustrup Kreiner and David Dreyer Lassen and S{\o}ren Leth-Petersen","Liquidity Constraint Tightness and Consumer Responses to Fiscal Stimulus Policy","American Economic Journal: Economic Policy","Kreiner_2019","article"
"626","10.1257/pol.20150079","https://doi.org/10.1257/pol.20150079","2017","nov","American Economic Association","9","4","313--343","Nicholas Lawson","Liquidity Constraints, Fiscal Externalities and Optimal Tuition Subsidies","American Economic Journal: Economic Policy","Lawson_2017","article"
"627","10.1257/mac.20150035","https://doi.org/10.1257/mac.20150035","2018","oct","American Economic Association","10","4","202--233","Stephen D. Williamson","Low Real Interest Rates, Collateral Misrepresentation, and Monetary Policy","American Economic Journal: Macroeconomics","Williamson_2018","article"
"628","10.1257/pol.20150551","https://doi.org/10.1257/pol.20150551","2017","aug","American Economic Association","9","3","134--167","Giuseppe De Feo and Giacomo Davide De Luca","Mafia in the Ballot Box","American Economic Journal: Economic Policy","De_Feo_2017","article"
"629","10.1257/mic.20160141","https://doi.org/10.1257/mic.20160141","2018","nov","American Economic Association","10","4","289--325","Dennis Epple and Richard Romano and Sinan Sarp{\c{c}}a","Majority Choice of an Income-Targeted Educational Voucher","American Economic Journal: Microeconomics","Epple_2018","article"
"630","10.1257/mic.20160347","https://doi.org/10.1257/mic.20160347","2019","feb","American Economic Association","11","1","105--123","Simon Loertscher and Michael H. Riordan","Make and Buy: Outsourcing, Vertical Integration, and Cost Reduction","American Economic Journal: Microeconomics","Loertscher_2019","article"
"631","10.1257/pol.20150511","https://doi.org/10.1257/pol.20150511","2017","may","American Economic Association","9","2","293--315","J{\'{a}}n Palguta and Filip Pertold","Manipulation of Procurement Contracts: Evidence from the Introduction of Discretionary Thresholds","American Economic Journal: Economic Policy","Palguta_2017","article"
"632","10.1257/mic.20160350","https://doi.org/10.1257/mic.20160350","2019","feb","American Economic Association","11","1","208--242","Zhijun Chen and Greg Shaffer","Market Share Contracts, Exclusive Dealing, and the Integer Problem","American Economic Journal: Microeconomics","Chen_2019","article"
"633","10.1257/mic.20160129","https://doi.org/10.1257/mic.20160129","2018","may","American Economic Association","10","2","250--274","Veronica Guerrieri and Robert Shimer","Markets with Multidimensional Private Information","American Economic Journal: Microeconomics","Guerrieri_2018","article"
"634","10.1257/mic.20150283","https://doi.org/10.1257/mic.20150283","2018","aug","American Economic Association","10","3","1--33","Behrang Kamali Shahdadi","Matching with Moral Hazard: Assigning Attorneys to Poor Defendants","American Economic Journal: Microeconomics","Shahdadi_2018","article"
"635","10.1257/mac.20170061","https://doi.org/10.1257/mac.20170061","2018","jan","American Economic Association","10","1","1--32","Robert E. Hall and Sam Schulhofer-Wohl","Measuring Job-Finding Rates and Matching Efficiency with Heterogeneous Job-Seekers","American Economic Journal: Macroeconomics","Hall_2018","article"
"636","10.1257/app.20170042","https://doi.org/10.1257/app.20170042","2018","oct","American Economic Association","10","4","196--221","Wyatt Brooks and Kevin Donovan and Terence R. Johnson","Mentors or Teachers? Microenterprise Training in Kenya","American Economic Journal: Applied Economics","Brooks_2018","article"
"637","10.1257/mac.20160312","https://doi.org/10.1257/mac.20160312","2018","jul","American Economic Association","10","3","42--70","Ioana Marinescu and Roland Rathelot","Mismatch Unemployment and the Geography of Job Search","American Economic Journal: Macroeconomics","Marinescu_2018","article"
"638","10.1257/app.20160426","https://doi.org/10.1257/app.20160426","2018","oct","American Economic Association","10","4","283--307","Daniel Avdic and Arizo Karimi","Modern Family? Paternity Leave and Marital Stability","American Economic Journal: Applied Economics","Avdic_2018","article"
"639","10.1257/mac.20170294","https://doi.org/10.1257/mac.20170294","2019","jan","American Economic Association","11","1","157--192","Dario Caldara and Edward Herbst","Monetary Policy, Real Activity, and Credit Spreads: Evidence from Bayesian Proxy {SVARs}","American Economic Journal: Macroeconomics","Caldara_2019","article"
"640","10.1257/pol.20160093","https://doi.org/10.1257/pol.20160093","2018","feb","American Economic Association","10","1","240--267","Koichiro Ito and Takanori Ida and Makoto Tanaka","Moral Suasion and Economic Incentives: Field Experimental Evidence from Energy Demand","American Economic Journal: Economic Policy","Ito_2018","article"
"641","10.1257/pol.20170001","https://doi.org/10.1257/pol.20170001","2018","aug","American Economic Association","10","3","361--387","Matt Schmitt","Multimarket Contact in the Hospital Industry","American Economic Journal: Economic Policy","Schmitt_2018","article"
"642","10.1257/mic.20160253","https://doi.org/10.1257/mic.20160253","2018","aug","American Economic Association","10","3","34--85","Ying-Ju Chen and Yves Zenou, and Junjie Zhou","Multiple Activities in Networks","American Economic Journal: Microeconomics","Chen_2018","article"
"643","10.1257/pol.20140209","https://doi.org/10.1257/pol.20140209","2016","nov","American Economic Association","8","4","160--182","Day Manoli and Andrea Weber","Nonparametric Evidence on the Effects of Financial Incentives on Retirement Decisions","American Economic Journal: Economic Policy","Manoli_2016","article"
"644","10.1257/pol.20140062","https://doi.org/10.1257/pol.20140062","2016","feb","American Economic Association","8","1","212--252","Fiona Murray and Philippe Aghion and Mathias Dewatripont and Julian Kolev and Scott Stern","Of Mice and Academics: Examining the Effect of Openness on Innovation","American Economic Journal: Economic Policy","Murray_2016","article"
"645","10.1257/mac.20150171","https://doi.org/10.1257/mac.20150171","2018","oct","American Economic Association","10","4","128--151","Hilde C. Bj{\o}rnland and Vegard H. Larsen and Junior Maih","Oil and Macroeconomic (In)Stability","American Economic Journal: Macroeconomics","Bj_rnland_2018","article"
"646","10.1257/mic.20160058","https://doi.org/10.1257/mic.20160058","2018","feb","American Economic Association","10","1","132--180","Nadav Levy and Yossi Spiegel and David Gilo","Partial Vertical Integration, Ownership Structure, and Foreclosure","American Economic Journal: Microeconomics","Levy_2018","article"
"647","10.1257/pol.20150085","https://doi.org/10.1257/pol.20150085","2016","aug","American Economic Association","8","3","141--169","Tom Chang and Joshua Graff Zivin and Tal Gross and Matthew Neidell","Particulate Pollution and the Productivity of Pear Packers","American Economic Journal: Economic Policy","Chang_2016","article"
"648","10.1257/app.20170249","https://doi.org/10.1257/app.20170249","2019","jan","American Economic Association","11","1","126--150","Stephen B. Billings and David J. Deming and Stephen L. Ross","Partners in Crime","American Economic Journal: Applied Economics","Billings_2019","article"
"649","10.1257/pol.20160373","https://doi.org/10.1257/pol.20160373","2019","feb","American Economic Association","11","1","380--405","Eric Lewis","Patchwork Policies, Spillovers, and the Search for Oil and Gas","American Economic Journal: Economic Policy","Lewis_2019","article"
"650","10.1257/pol.20150369","https://doi.org/10.1257/pol.20150369","2018","feb","American Economic Association","10","1","39--76","Thomas Aronsson and Olof Johansson-Stenman","Paternalism against Veblen: Optimal Taxation and Non-respected Preferences for Social Comparisons","American Economic Journal: Economic Policy","Aronsson_2018","article"
"651","10.1257/pol.20140293","https://doi.org/10.1257/pol.20140293","2016","feb","American Economic Association","8","1","52--79","Liran Einav and Amy Finkelstein and Heidi Williams","Paying on the Margin for Medical Care: Evidence from Breast Cancer Treatments","American Economic Journal: Economic Policy","Einav_2016","article"
"652","10.1257/app.20160257","https://doi.org/10.1257/app.20160257","2018","jul","American Economic Association","10","3","101--127","Mark Borgschulte and Paco Martorell","Paying to Avoid Recession: Using Reenlistment to Estimate the Cost of Unemployment","American Economic Journal: Applied Economics","Borgschulte_2018","article"
"653","10.1257/pol.20150007","https://doi.org/10.1257/pol.20150007","2017","nov","American Economic Association","9","4","167--191","Andreas Fuster and Paul S. Willen","Payment Size, Negative Equity, and Mortgage Default","American Economic Journal: Economic Policy","Fuster_2017","article"
"654","10.1257/pol.20150525","https://doi.org/10.1257/pol.20150525","2017","aug","American Economic Association","9","3","291--313","Matthew C. Harris and Jinseong Park and Donald J. Bruce and Matthew N. Murray","Peacekeeping Force: Effects of Providing Tactical Equipment to Local Law Enforcement","American Economic Journal: Economic Policy","Harris_2017","article"
"655","10.1257/pol.20150421","https://doi.org/10.1257/pol.20150421","2019","feb","American Economic Association","11","1","192--221","David Cutler and Jonathan S. Skinner and Ariel Dora Stern and David Wennberg","Physician Beliefs and Patient Preferences: A New Look at Regional Variation in Health Care Spending","American Economic Journal: Economic Policy","Cutler_2019","article"
"656","10.1257/pol.20140160","https://doi.org/10.1257/pol.20140160","2016","feb","American Economic Association","8","1","115--141","Erin M. Johnson and M. Marit Rehavi","Physicians Treating Physicians: Information and Incentives in Childbirth","American Economic Journal: Economic Policy","Johnson_2016","article"
"657","10.1257/pol.20150478","https://doi.org/10.1257/pol.20150478","2017","aug","American Economic Association","9","3","1--18","Vincenzo Bove and Evelina Gavrilova","Police Officer on the Frontline or a Soldier? The Effect of Police Militarization on Crime","American Economic Journal: Economic Policy","Bove_2017","article"
"658","10.1257/pol.20140193","https://doi.org/10.1257/pol.20140193","2016","nov","American Economic Association","8","4","1--40","Roel Beetsma and Alex Cukierman and Massimo Giuliodori","Political Economy of Redistribution in the United States in the Aftermath of World War {II}{\textemdash}Evidence and Theory","American Economic Journal: Economic Policy","Beetsma_2016","article"
"659","10.1257/mic.20150242","https://doi.org/10.1257/mic.20150242","2018","nov","American Economic Association","10","4","131--158","Keiichi Kawai and Ruitian Lang and Hongyi Li","Political Kludges","American Economic Journal: Microeconomics","Kawai_2018","article"
"660","10.1257/pol.20150235","https://doi.org/10.1257/pol.20150235","2017","nov","American Economic Association","9","4","192--226","Ali Horta{\c{c}}su and Seyed Ali Madanizadeh and Steven L. Puller","Power to Choose? An Analysis of Consumer Inertia in the Residential Electricity Market","American Economic Journal: Economic Policy","Horta_su_2017","article"
"661","10.1257/mac.20160120","https://doi.org/10.1257/mac.20160120","2018","apr","American Economic Association","10","2","184--221","Timothy Besley and Hannes Mueller","Predation, Protection, and Productivity: A Firm-Level Perspective","American Economic Journal: Macroeconomics","Besley_2018","article"
"662","10.1257/mic.20160190","https://doi.org/10.1257/mic.20160190","2018","aug","American Economic Association","10","3","124--142","Chaim Fershtman and Uzi Segal","Preferences and Social Influence","American Economic Journal: Microeconomics","Fershtman_2018","article"
"663","10.1257/pol.20160355","https://doi.org/10.1257/pol.20160355","2018","aug","American Economic Association","10","3","122--153","Liran Einav and Amy Finkelstein and Maria Polyakova","Private Provision of Social Insurance: Drug-Specific Price Elasticities and Cost Sharing in Medicare Part D","American Economic Journal: Economic Policy","Einav_2018","article"
"664","10.1257/mic.20150272","https://doi.org/10.1257/mic.20150272","2018","feb","American Economic Association","10","1","236--277","Lisandra Flach and Michael Irlacher","Product versus Process: Innovation Strategies of Multiproduct Firms","American Economic Journal: Microeconomics","Flach_2018","article"
"665","10.1257/pol.20150495","https://doi.org/10.1257/pol.20150495","2017","aug","American Economic Association","9","3","19--58","Timothy Besley and Maitreesh Ghatak","Profit with Purpose? A Theory of Social Enterprise","American Economic Journal: Economic Policy","Besley_2017","article"
"666","10.1257/pol.20170046","https://doi.org/10.1257/pol.20170046","2018","aug","American Economic Association","10","3","333--360","William Nordhaus","Projections and Uncertainties about Climate Change in an Era of Minimal Climate Policies","American Economic Journal: Economic Policy","Nordhaus_2018","article"
"667","10.1257/pol.20150050","https://doi.org/10.1257/pol.20150050","2016","aug","American Economic Association","8","3","1--38","Levon Barseghyan and Stephen Coate","Property Taxation, Zoning, and Efficiency in a Dynamic Tiebout Model","American Economic Journal: Economic Policy","Barseghyan_2016","article"
"668","10.1257/mac.20160327","https://doi.org/10.1257/mac.20160327","2018","apr","American Economic Association","10","2","24--51","Ay{\c{s}}e {\.{I}}mrohoro{\u{g}}lu and Kyle Matoba and {\c{S}}elale Tüzel","Proposition 13: An Equilibrium Analysis","American Economic Journal: Macroeconomics","_mrohoro_lu_2018","article"
"669","10.1257/mic.20170271","https://doi.org/10.1257/mic.20170271","2019","feb","American Economic Association","11","1","185--207","Annette Cerulli-Harms and Lorenz Goette and Charles Sprenger","Randomizing Endowments: An Experimental Study of Rational Expectations and Reference-Dependent Preferences","American Economic Journal: Microeconomics","Cerulli_Harms_2019","article"
"670","10.1257/pol.20150150","https://doi.org/10.1257/pol.20150150","2016","nov","American Economic Association","8","4","289--332","Crystal S. Yang","Resource Constraints and the Criminal Justice System: Evidence from Judicial Vacancies","American Economic Journal: Economic Policy","Yang_2016","article"
"671","10.1257/mic.20150343","https://doi.org/10.1257/mic.20150343","2018","feb","American Economic Association","10","1","102--131","Thomas Demuynck and Christian Seel","Revealed Preference with Limited Consideration","American Economic Journal: Microeconomics","Demuynck_2018","article"
"672","10.1257/mic.20150168","https://doi.org/10.1257/mic.20150168","2018","may","American Economic Association","10","2","83--117","Sam Cosaert","Revealed Preferences for Diamond Goods","American Economic Journal: Microeconomics","Cosaert_2018","article"
"673","10.1257/mic.20160187","https://doi.org/10.1257/mic.20160187","2018","feb","American Economic Association","10","1","315--324","Christopher P. Chambers and Takashi Hayashi","Reverse Bayesianism: A Comment","American Economic Journal: Microeconomics","Chambers_2018","article"
"674","10.1257/mic.20160252","https://doi.org/10.1257/mic.20160252","2018","may","American Economic Association","10","2","190--224","Ambarish Chandra and Mara Lederman","Revisiting the Relationship between Competition and Price Discrimination","American Economic Journal: Microeconomics","Chandra_2018","article"
"675","10.1257/mic.20160125","https://doi.org/10.1257/mic.20160125","2018","feb","American Economic Association","10","1","1--40","Krislert Samphantharak and Robert M. Townsend","Risk and Return in Village Economies","American Economic Journal: Microeconomics","Samphantharak_2018","article"
"676","10.1257/app.20170077","https://doi.org/10.1257/app.20170077","2018","oct","American Economic Association","10","4","222--245","Jeanne Lafortune and Julio Riutort and Jos{\'{e}} Tessada","Role Models or Individual Consulting: The Impact of Personalizing Micro-entrepreneurship Training","American Economic Journal: Applied Economics","Lafortune_2018","article"
"677","10.1257/mic.20170119","https://doi.org/10.1257/mic.20170119","2018","nov","American Economic Association","10","4","159--189","James Andreoni","Satisfaction Guaranteed: When Moral Hazard Meets Moral Preferences","American Economic Journal: Microeconomics","Andreoni_2018","article"
"678","10.1257/app.20160547","https://doi.org/10.1257/app.20160547","2018","jul","American Economic Association","10","3","39--66","Vincent Somville and Lore Vandewalle","Saving by Default: Evidence from a Field Experiment in Rural India","American Economic Journal: Applied Economics","Somville_2018","article"
"679","10.1257/pol.20150437","https://doi.org/10.1257/pol.20150437","2018","may","American Economic Association","10","2","1--38","Laura Alfaro and Maggie X. Chen","Selection and Market Reallocation: Productivity Gains from Multinational Production","American Economic Journal: Economic Policy","Alfaro_2018","article"
"680","10.1257/app.20170286","https://doi.org/10.1257/app.20170286","2019","jan","American Economic Association","11","1","173--201","Jiaxiu He and Haoming Liu and Alberto Salvo","Severe Air Pollution and Labor Productivity: Evidence from Industrial Towns in China","American Economic Journal: Applied Economics","He_2019","article"
"681","10.1257/mic.20160278","https://doi.org/10.1257/mic.20160278","2018","aug","American Economic Association","10","3","177--218","Dirk Bergemann and Johannes Hörner","Should First-Price Auctions Be Transparent?","American Economic Journal: Microeconomics","Bergemann_2018","article"
"682","10.1257/app.20150057","https://doi.org/10.1257/app.20150057","2018","oct","American Economic Association","10","4","43--78","Arun G. Chandrasekhar and Cynthia Kinnan and Horacio Larreguy","Social Networks as Contract Enforcement: Evidence from a Lab Experiment in the Field","American Economic Journal: Applied Economics","Chandrasekhar_2018","article"
"683","10.1257/mic.20150240","https://doi.org/10.1257/mic.20150240","2018","nov","American Economic Association","10","4","1--26","Stefano Galavotti and Luigi Moretti and Paola Valbonesi","Sophisticated Bidders in Beauty-Contest Auctions","American Economic Journal: Microeconomics","Galavotti_2018","article"
"684","10.1257/pol.20170151","https://doi.org/10.1257/pol.20170151","2019","feb","American Economic Association","11","1","292--316","Emiliano Huet-Vaughn","Stimulating the Vote: {ARRA} Road Spending and Vote Share","American Economic Journal: Economic Policy","Huet_Vaughn_2019","article"
"685","10.1257/pol.20160248","https://doi.org/10.1257/pol.20160248","2018","aug","American Economic Association","10","3","154--192","Kurt Lavetti and Kosali Simon","Strategic Formulary Design in Medicare Part D Plans","American Economic Journal: Economic Policy","Lavetti_2018","article"
"686","10.1257/pol.20150237","https://doi.org/10.1257/pol.20150237","2017","may","American Economic Association","9","2","57--90","James B. Bushnell and Stephen P. Holland and Jonathan E. Hughes and Christopher R. Knittel","Strategic Policy Choice in State-Level Regulation: The {EPA}{\textquotesingle}s Clean Power Plan","American Economic Journal: Economic Policy","Bushnell_2017","article"
"687","10.1257/pol.20150299","https://doi.org/10.1257/pol.20150299","2017","nov","American Economic Association","9","4","28--63","Paul Bisschop and Stephen Kastoryano and Bas van der Klaauw","Street Prostitution Zones and Crime","American Economic Journal: Economic Policy","Bisschop_2017","article"
"688","10.1257/pol.20170082","https://doi.org/10.1257/pol.20170082","2018","nov","American Economic Association","10","4","1--35","Abby Alpert and David Powell and Rosalie Liccardo Pacula","Supply-Side Drug Policy in the Presence of Substitutes: Evidence from the Introduction of Abuse-Deterrent Opioids","American Economic Journal: Economic Policy","Alpert_2018","article"
"689","10.1257/mac.20150346","https://doi.org/10.1257/mac.20150346","2018","jan","American Economic Association","10","1","33--56","Guillermo Ordo{\~{n}}ez","Sustainable Shadow Banking","American Economic Journal: Macroeconomics","Ordo_ez_2018","article"
"690","10.1257/pol.20140233","https://doi.org/10.1257/pol.20140233","2016","aug","American Economic Association","8","3","233--257","Claus Thustrup Kreiner and S{\o}ren Leth-Petersen and Peer Ebbesen Skov","Tax Reforms and Intertemporal Shifting of Wage Income: Evidence from Danish Monthly Payroll Records","American Economic Journal: Economic Policy","Kreiner_2016","article"
"691","10.1257/pol.20140483","https://doi.org/10.1257/pol.20140483","2018","nov","American Economic Association","10","4","268--301","Nirupama L. Rao","Taxes and {US} Oil Production: Evidence from California and the Windfall Profit Tax","American Economic Journal: Economic Policy","Rao_2018","article"
"692","10.1257/pol.20140171","https://doi.org/10.1257/pol.20140171","2017","feb","American Economic Association","9","1","38--73","Colleen Carey","Technological Change and Risk Adjustment: Benefit Design Incentives in Medicare Part D","American Economic Journal: Economic Policy","Carey_2017","article"
"693","10.1257/pol.20150426","https://doi.org/10.1257/pol.20150426","2017","aug","American Economic Association","9","3","59--105","Decio Coviello and Stefano Gagliarducci","Tenure in Office and Public Procurement","American Economic Journal: Economic Policy","Coviello_2017","article"
"694","10.1257/pol.20130358","https://doi.org/10.1257/pol.20130358","2016","nov","American Economic Association","8","4","183--219","Steven D. Levitt and John A. List and Susanne Neckermann and Sally Sadoff","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance","American Economic Journal: Economic Policy","Levitt_2016","article"
"695","10.1257/app.20150310","https://doi.org/10.1257/app.20150310","2019","jan","American Economic Association","11","1","33--56","Matias Busso and Sebastian Galiani","The Causal Effect of Competition on Prices and Quality: Evidence from a Field Experiment","American Economic Journal: Applied Economics","Busso_2019","article"
"696","10.1257/pol.20160068","https://doi.org/10.1257/pol.20160068","2018","feb","American Economic Association","10","1","153--186","Mark Duggan and Jonathan Gruber and Boris Vabson","The Consequences of Health Care Privatization: Evidence from Medicare Advantage Exits","American Economic Journal: Economic Policy","Duggan_2018","article"
"697","10.1257/pol.20140016","https://doi.org/10.1257/pol.20140016","2018","nov","American Economic Association","10","4","153--176","Peter Ganong and Jeffrey B. Liebman","The Decline, Rebound, and Further Rise in {SNAP} Enrollment: Disentangling Business Cycle Fluctuations and Policy Changes","American Economic Journal: Economic Policy","Ganong_2018","article"
"698","10.1257/pol.20160027","https://doi.org/10.1257/pol.20160027","2017","may","American Economic Association","9","2","1--27","Itai Ater and Yehonatan Givati and Oren Rigbi","The Economics of Rights: Does the Right to Counsel Increase Crime?","American Economic Journal: Economic Policy","Ater_2017","article"
"699","10.1257/mac.20160244","https://doi.org/10.1257/mac.20160244","2018","oct","American Economic Association","10","4","234--269","Christian Gillitzer and Nalini Prasad","The Effect of Consumer Sentiment on Consumption: Cross-Sectional Evidence from Elections","American Economic Journal: Macroeconomics","Gillitzer_2018","article"
"700","10.1257/pol.20150378","https://doi.org/10.1257/pol.20150378","2018","may","American Economic Association","10","2","272--301","Eric Ohrn","The Effect of Corporate Taxation on Investment and Financial Policy: Evidence from the {DPAD}","American Economic Journal: Economic Policy","Ohrn_2018","article"
"701","10.1257/pol.20160014","https://doi.org/10.1257/pol.20160014","2017","aug","American Economic Association","9","3","229--261","Alexander Gelber and Timothy J. Moore and Alexander Strand","The Effect of Disability Insurance Payments on Beneficiaries{\textquotesingle} Earnings","American Economic Journal: Economic Policy","Gelber_2017","article"
"702","10.1257/pol.20150410","https://doi.org/10.1257/pol.20150410","2018","feb","American Economic Association","10","1","357--387","Jakob Munch and Georg Schaur","The Effect of Export Promotion on Firm-Level Performance","American Economic Journal: Economic Policy","Munch_2018","article"
"703","10.1257/app.20160436","https://doi.org/10.1257/app.20160436","2019","jan","American Economic Association","11","1","151--172","Tom Y. Chang and Joshua Graff Zivin and Tal Gross and Matthew Neidell","The Effect of Pollution on Worker Productivity: Evidence from Call Center Workers in China","American Economic Journal: Applied Economics","Chang_2019","article"
"704","10.1257/pol.20160094","https://doi.org/10.1257/pol.20160094","2018","feb","American Economic Association","10","1","77--112","Thomas C. Buchmueller and Colleen Carey","The Effect of Prescription Drug Monitoring Programs on Opioid Utilization in Medicare","American Economic Journal: Economic Policy","Buchmueller_2018","article"
"705","10.1257/pol.20150059","https://doi.org/10.1257/pol.20150059","2017","may","American Economic Association","9","2","124--154","Laura Dague and Thomas DeLeire and Lindsey Leininger","The Effect of Public Insurance Coverage for Childless Adults on Labor Supply","American Economic Journal: Economic Policy","Dague_2017","article"
"706","10.1257/pol.20150154","https://doi.org/10.1257/pol.20150154","2018","aug","American Economic Association","10","3","284--308","Marta Lachowska and Micha{\l} Myck","The Effect of Public Pension Wealth on Saving and Expenditure","American Economic Journal: Economic Policy","Lachowska_2018","article"
"707","10.1257/app.20160556","https://doi.org/10.1257/app.20160556","2018","oct","American Economic Association","10","4","246--282","Abel Brodeur","The Effect of Terrorism on Employment and Consumer Sentiment: Evidence from Successful and Failed Terror Attacks","American Economic Journal: Applied Economics","Brodeur_2018","article"
"708","10.1257/pol.20150402","https://doi.org/10.1257/pol.20150402","2017","aug","American Economic Association","9","3","408--438","Melissa McInerney and Jennifer M. Mellor and Lindsay M. Sabik","The Effects of State Medicaid Expansions for Working-Age Adults on Senior Medicare Beneficiaries","American Economic Journal: Economic Policy","McInerney_2017","article"
"709","10.1257/pol.20150045","https://doi.org/10.1257/pol.20150045","2016","aug","American Economic Association","8","3","284--313","Bhashkar Mazumder and Sarah Miller","The Effects of the Massachusetts Health Reform on Household Financial Distress","American Economic Journal: Economic Policy","Mazumder_2016","article"
"710","10.1257/pol.20150268","https://doi.org/10.1257/pol.20150268","2016","nov","American Economic Association","8","4","103--123","Chad Cotti and Erik Nesson and Nathan Tefft","The Effects of Tobacco Control Policies on Tobacco Products, Tar, and Nicotine Purchases among Adults: Evidence from Household Panel Data","American Economic Journal: Economic Policy","Cotti_2016","article"
"711","10.1257/mic.20160220","https://doi.org/10.1257/mic.20160220","2019","feb","American Economic Association","11","1","299--328","Julian Romero and Yaroslav Rosokha","The Evolution of Cooperation: The Role of Costly Strategy Adjustments","American Economic Journal: Microeconomics","Romero_2019","article"
"712","10.1257/pol.20160319","https://doi.org/10.1257/pol.20160319","2018","feb","American Economic Association","10","1","326--356","David Molitor","The Evolution of Physician Practice Styles: Evidence from Cardiologist Migration","American Economic Journal: Economic Policy","Molitor_2018","article"
"713","10.1257/pol.20150321","https://doi.org/10.1257/pol.20150321","2018","may","American Economic Association","10","2","90--116","Harrison Fell and Daniel T. Kaffine","The Fall of Coal: Joint Impacts of Fuel Prices and Renewables on Generation and Emissions","American Economic Journal: Economic Policy","Fell_2018","article"
"714","10.1257/app.20160195","https://doi.org/10.1257/app.20160195","2018","jul","American Economic Association","10","3","206--234","Cheti Nicoletti and Kjell G. Salvanes and Emma Tominey","The Family Peer Effect on Mothers{\textquotesingle} Labor Supply","American Economic Journal: Applied Economics","Nicoletti_2018","article"
"715","10.1257/mac.20140181","https://doi.org/10.1257/mac.20140181","2018","jul","American Economic Association","10","3","1--41","Markus Poschke","The Firm Size Distribution across Countries and Skill-Biased Change in Entrepreneurial Technology","American Economic Journal: Macroeconomics","Poschke_2018","article"
"716","10.1257/pol.20140296","https://doi.org/10.1257/pol.20140296","2017","aug","American Economic Association","9","3","168--198","Tatyana Deryugina","The Fiscal Cost of Hurricanes: Disaster Aid versus Social Insurance","American Economic Journal: Economic Policy","Deryugina_2017","article"
"717","10.1257/mac.20160426","https://doi.org/10.1257/mac.20160426","2018","oct","American Economic Association","10","4","77--127","Joaquin Blaum and Claire Lelarge and Michael Peters","The Gains from Input Trade with Heterogeneous Importers","American Economic Journal: Macroeconomics","Blaum_2018","article"
"718","10.1257/pol.20170012","https://doi.org/10.1257/pol.20170012","2018","aug","American Economic Association","10","3","309--332","Melanie Lührmann and Marta Serra-Garcia and Joachim Winter","The Impact of Financial Education on Adolescents' Intertemporal Choices","American Economic Journal: Economic Policy","L_hrmann_2018","article"
"719","10.1257/pol.20130371","https://doi.org/10.1257/pol.20130371","2016","may","American Economic Association","8","2","44--88","Jing Cai","The Impact of Insurance Provision on Household Production and Financial Decisions","American Economic Journal: Economic Policy","Cai_2016","article"
