"DOI","Total.Citations","Average.per.Year","Author.Order","Author.Name","Title","h-index"
"10.1257/app.4.4.165",15,"2,5","1","Iyer, Lakshmi","The Power of Political Voice: Women's Political Representation and Crime in India",5
"10.1257/app.4.4.165",15,"2,5","2","Mani, Anandi","The Power of Political Voice: Women's Political Representation and Crime in India",4
"10.1257/app.4.4.165",15,"2,5","3","Mishra, Prachi","The Power of Political Voice: Women's Political Representation and Crime in India",8
"10.1257/app.4.4.165",15,"2,5","4","Topalova, Petia","The Power of Political Voice: Women's Political Representation and Crime in India",11
"10.1257/app.4.4.194",10,"1,67","1","Davis, Lucas W.","Deregulation, Consolidation, and Efficiency: Evidence from US Nuclear Power",10
"10.1257/app.4.4.194",10,"1,67","2","Wolfram, Catherine","Deregulation, Consolidation, and Efficiency: Evidence from US Nuclear Power",7
"10.1257/app.4.4.226",16,"2,67","1","Lucas, Adrienne M","Access, Sorting, and Achievement: The Short-Run Effects of Free Primary Education in Kenya",4
"10.1257/app.4.4.226",16,"2,67","2","Mbiti, Isaac M.","Access, Sorting, and Achievement: The Short-Run Effects of Free Primary Education in Kenya",4
"10.1257/app.4.4.254",5,"0,83","1","Lindo, Jason M.","Are Big-Time Sports a Threat to Student Achievement?",5
"10.1257/app.4.4.254",5,"0,83","2","Swensen, Isaac D.","Are Big-Time Sports a Threat to Student Achievement?",2
"10.1257/app.4.4.254",5,"0,83","3","Waddell, Glen R.","Are Big-Time Sports a Threat to Student Achievement?",7
"10.1257/app.4.4.32",10,"1,67","1","Abrams, David S.","Estimating the Deterrent Effect of Incarceration Using Sentencing Enhancements",6
"10.1257/app.4.4.57",8,"1,33","1","Card, David","Can Compulsory Military Service Raise Civilian Wages? Evidence from the Peacetime Draft in Portugal",16
"10.1257/app.4.4.57",8,"1,33","2","Cardoso, Ana Rute","Can Compulsory Military Service Raise Civilian Wages? Evidence from the Peacetime Draft in Portugal",6
"10.1257/app.4.4.94",10,"1,67","1","Aker, Jenny C","Can Mobile Phones Improve Learning? Evidence from a Field Experiment in Niger",4
"10.1257/app.4.4.94",10,"1,67","2","Ksoll, Christopher","Can Mobile Phones Improve Learning? Evidence from a Field Experiment in Niger",1
"10.1257/app.4.4.94",10,"1,67","3","Lybbert, Travis J.","Can Mobile Phones Improve Learning? Evidence from a Field Experiment in Niger",7
"10.1257/app.5.1.1",26,"5,2","1","Chetty, Raj","Teaching the Tax Code: Earnings Responses to an Experiment with EITC Recipients",18
"10.1257/app.5.1.1",26,"5,2","2","Saez, Emmanuel","Teaching the Tax Code: Earnings Responses to an Experiment with EITC Recipients",19
"10.1257/app.5.1.104",56,"11,2","1","Cole, Shawn","Barriers to Household Risk Management: Evidence from India",7
"10.1257/app.5.1.104",56,"11,2","2","Gine, Xavier","Barriers to Household Risk Management: Evidence from India",9
"10.1257/app.5.1.104",56,"11,2","3","Tobacman, Jeremy","Barriers to Household Risk Management: Evidence from India",3
"10.1257/app.5.1.104",56,"11,2","4","Topalova, Petia","Barriers to Household Risk Management: Evidence from India",10
"10.1257/app.5.1.104",56,"11,2","5","Townsend, Robert","Barriers to Household Risk Management: Evidence from India",10
"10.1257/app.5.1.104",56,"11,2","6","Vickery, James","Barriers to Household Risk Management: Evidence from India",5
"10.1257/app.5.1.136",3,"0,6","1","Das, Sanghamitra","Back on the Rails: Competition and Productivity in State-Owned Industry",4
"10.1257/app.5.1.136",3,"0,6","2","Krishna, Kala","Back on the Rails: Competition and Productivity in State-Owned Industry",4
"10.1257/app.5.1.136",3,"0,6","3","Lychagin, Sergey","Back on the Rails: Competition and Productivity in State-Owned Industry",1
"10.1257/app.5.1.136",3,"0,6","4","Somanathan, Rohini","Back on the Rails: Competition and Productivity in State-Owned Industry",2
"10.1257/app.5.1.163",45,"9","1","Dupas, Pascaline","Savings Constraints and Microenterprise Development: Evidence from a Field Experiment in Kenya",9
"10.1257/app.5.1.163",45,"9","2","Robinson, Jonathan","Savings Constraints and Microenterprise Development: Evidence from a Field Experiment in Kenya",6
"10.1257/app.5.1.193",38,"7,6","1","Agarwal, Sumit","Cognitive Abilities and Household Financial Decision Making",9
"10.1257/app.5.1.193",38,"7,6","2","Mazumder, Bhashkar","Cognitive Abilities and Household Financial Decision Making",7
"10.1257/app.5.1.208",45,"9","1","Caselli, Francesco","Do Oil Windfalls Improve Living Standards? Evidence from Brazil",8
"10.1257/app.5.1.208",45,"9","2","Michaels, Guy","Do Oil Windfalls Improve Living Standards? Evidence from Brazil",7
"10.1257/app.5.1.239",3,"0,6","1","Collins, William J.","Slum Clearance and Urban Renewal in the United States",4
"10.1257/app.5.1.239",3,"0,6","2","Shester, Katharine L.","Slum Clearance and Urban Renewal in the United States",1
"10.1257/app.5.1.32",31,"6,2","1","Bertrand, Marianne","The Trouble with Boys: Social Influences and the Gender Gap in Disruptive Behavior",15
"10.1257/app.5.1.32",31,"6,2","2","Pan, Jessica","The Trouble with Boys: Social Influences and the Gender Gap in Disruptive Behavior",3
"10.1257/app.5.1.65",35,"7","1","Moretti, Enrico","Real Wage Inequality",17
"10.1257/app.5.2.1",6,"1,2","1","Akee, Randall","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",4
"10.1257/app.5.2.1",6,"1,2","2","Simeonova, Emilia","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",3
"10.1257/app.5.2.1",6,"1,2","3","Copeland, William","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",13
"10.1257/app.5.2.1",6,"1,2","4","Angold, Adrian","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",40
"10.1257/app.5.2.1",6,"1,2","5","Costello, E. Jane","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers",36
"10.1257/app.5.2.122",15,"3","1","de Mel, Suresh","The Demand for, and Consequences of, Formalization among Informal Firms in Sri Lanka",6
"10.1257/app.5.2.122",15,"3","2","McKenzie, David","The Demand for, and Consequences of, Formalization among Informal Firms in Sri Lanka",19
"10.1257/app.5.2.122",15,"3","3","Woodruff, Christopher","The Demand for, and Consequences of, Formalization among Informal Firms in Sri Lanka",11
"10.1257/app.5.2.151",8,"1,6","1","Lafortune, Jeanne","Making Yourself Attractive: Pre-Marital Investments and the Returns to Education in the Marriage Market",2
"10.1257/app.5.2.179",16,"3,2","1","Abouk, Rahi","Texting Bans and Fatal Accidents on Roadways: Do They Work? Or Do Drivers Just React to Announcements of Bans?",1
"10.1257/app.5.2.179",16,"3,2","2","Adams, Scott","Texting Bans and Fatal Accidents on Roadways: Do They Work? Or Do Drivers Just React to Announcements of Bans?",6
"10.1257/app.5.2.200",21,"4,2","1","Lipscomb, Molly","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil",1
"10.1257/app.5.2.200",21,"4,2","2","Mobarak, A. Mushfiq","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil",2
"10.1257/app.5.2.200",21,"4,2","3","Barham, Tania","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil",3
"10.1257/app.5.2.232",6,"1,2","1","Bhattacharya, Jay","The Gorbachev Anti-Alcohol Campaign and Russia's Mortality Crisis",11
"10.1257/app.5.2.232",6,"1,2","2","Gathmann, Christina","The Gorbachev Anti-Alcohol Campaign and Russia's Mortality Crisis",4
"10.1257/app.5.2.232",6,"1,2","3","Miller, Grant","The Gorbachev Anti-Alcohol Campaign and Russia's Mortality Crisis",8
"10.1257/app.5.2.29",22,"4,4","1","Das, Jishnu","School Inputs, Household Substitution, and Test Scores",9
"10.1257/app.5.2.29",22,"4,4","2","Dercon, Stefan","School Inputs, Household Substitution, and Test Scores",11
"10.1257/app.5.2.29",22,"4,4","3","Habyarimana, James","School Inputs, Household Substitution, and Test Scores",4
"10.1257/app.5.2.29",22,"4,4","4","Krishnan, Pramila","School Inputs, Household Substitution, and Test Scores",5
"10.1257/app.5.2.29",22,"4,4","5","Muralidharan, Karthik","School Inputs, Household Substitution, and Test Scores",5
"10.1257/app.5.2.29",22,"4,4","6","Sundararaman, Venkatesh","School Inputs, Household Substitution, and Test Scores",4
"10.1257/app.5.2.58",5,"1","1","Goldstein, Markus","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",4
"10.1257/app.5.2.58",5,"1","2","Zivin, Joshua Graff","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",12
"10.1257/app.5.2.58",5,"1","3","Habyarimana, James","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",4
"10.1257/app.5.2.58",5,"1","4","Pop-Eleches, Cristian","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",6
"10.1257/app.5.2.58",5,"1","5","Thirumurthy, Harsha","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of HIV in Kenya",6
"10.1257/app.5.2.86",9,"1,8","1","Huang, Wei","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",7
"10.1257/app.5.2.86",9,"1,8","2","Lei, Xiaoyan","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",4
"10.1257/app.5.2.86",9,"1,8","3","Ridder, Geert","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",6
"10.1257/app.5.2.86",9,"1,8","4","Strauss, John","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",4
"10.1257/app.5.2.86",9,"1,8","5","Zhao, Yaohui","Health, Height, Height Shrinkage, and SES at Older Ages: Evidence from China",6
"10.1257/app.5.3.1",6,"1,2","1","Jacobsen, Mark R.","Fuel Economy and Safety: The Influences of Vehicle Class and Driver Behavior",4
"10.1257/app.5.3.113",7,"1,4","1","Jack, B. Kelsey","Private Information and the Allocation of Land Use Subsidies in Malawi",5
"10.1257/app.5.3.136",47,"9,4","1","Matsa, David A.","A Female Style in Corporate Leadership? Evidence from Quotas",7
"10.1257/app.5.3.136",47,"9,4","2","Miller, Amalia R.","A Female Style in Corporate Leadership? Evidence from Quotas",8
"10.1257/app.5.3.170",2,"0,4","1","Fremeth, Adam","Campaign Contributions over CEOs' Careers",2
"10.1257/app.5.3.170",2,"0,4","2","Richter, Brian Kelleher","Campaign Contributions over CEOs' Careers",2
"10.1257/app.5.3.170",2,"0,4","3","Schaufele, Brandon","Campaign Contributions over CEOs' Careers",1
"10.1257/app.5.3.189",20,"4","1","Algan, Yann","Teaching Practices and Social Capital",9
"10.1257/app.5.3.189",20,"4","2","Cahuc, Pierre","Teaching Practices and Social Capital",9
"10.1257/app.5.3.189",20,"4","3","Shleifer, Andrei","Teaching Practices and Social Capital",19
"10.1257/app.5.3.211",5,"1","1","Fairlie, Robert W.","Experimental Evidence on the Effects of Home Computers on Academic Achievement among Schoolchildren",10
"10.1257/app.5.3.211",5,"1","2","Robinson, Jonathan","Experimental Evidence on the Effects of Home Computers on Academic Achievement among Schoolchildren",6
"10.1257/app.5.3.27",14,"2,8","1","Burde, Dana","Bringing Education to Afghan Girls: A Randomized Controlled Trial of Village-Based Schools",2
"10.1257/app.5.3.27",14,"2,8","2","Linden, Leigh L.","Bringing Education to Afghan Girls: A Randomized Controlled Trial of Village-Based Schools",5
"10.1257/app.5.3.41",6,"1,2","1","Kazianga, Harounan","The Effects of Girl-Friendly Schools: Evidence from the BRIGHT School Construction Program in Burkina Faso",4
"10.1257/app.5.3.41",6,"1,2","2","Levy, Dan","The Effects of Girl-Friendly Schools: Evidence from the BRIGHT School Construction Program in Burkina Faso",3
"10.1257/app.5.3.41",6,"1,2","3","Linden, Leigh L.","The Effects of Girl-Friendly Schools: Evidence from the BRIGHT School Construction Program in Burkina Faso",5
"10.1257/app.5.3.41",6,"1,2","4","Sloan, Matt","The Effects of Girl-Friendly Schools: Evidence from the BRIGHT School Construction Program in Burkina Faso",1
"10.1257/app.5.3.63",10,"2","1","Ellison, Glenn","How Does the Market Use Citation Data? The Hirsch Index in Economics",9
"10.1257/app.5.3.91",5,"1","1","Wang, Shing-Yi","Marriage Networks, Nepotism, and Labor Market Outcomes in China",3
"10.1257/app.5.4.1",32,"6,4","1","Angrist, Joshua D.","Explaining Charter School Effectiveness",13
"10.1257/app.5.4.1",32,"6,4","2","Pathak, Parag A.","Explaining Charter School Effectiveness",10
"10.1257/app.5.4.1",32,"6,4","3","Walters, Christopher R.","Explaining Charter School Effectiveness",3
"10.1257/app.5.4.111",7,"1,4","1","Charles, Kerwin Kofi","Employment, Wages, and Voter Turnout",9
"10.1257/app.5.4.111",7,"1,4","2","Stephens, Melvin, Jr.","Employment, Wages, and Voter Turnout",7
"10.1257/app.5.4.144",2,"0,4","1","Nekoei, Arash","Immigrants' Labor Supply and Exchange Rate Volatility",1
"10.1257/app.5.4.165",17,"3,4","1","Kahn, Lisa B.","Asymmetric Information between Employers",2
"10.1257/app.5.4.206",10,"2","1","Litschig, Stephan","The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction",2
"10.1257/app.5.4.206",10,"2","2","Morrison, Kevin M.","The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction",5
"10.1257/app.5.4.241",12,"2,4","1","Fujiwara, Thomas","Can Informed Public Deliberation Overcome Clientelism? Experimental Evidence from Benin",2
"10.1257/app.5.4.241",12,"2,4","2","Wantchekon, Leonard","Can Informed Public Deliberation Overcome Clientelism? Experimental Evidence from Benin",3
"10.1257/app.5.4.256",8,"1,6","1","Dobbie, Will","Information Asymmetries in Consumer Credit Markets: Evidence from Payday Lending",3
"10.1257/app.5.4.256",8,"1,6","2","Skiba, Paige Marta","Information Asymmetries in Consumer Credit Markets: Evidence from Payday Lending",3
"10.1257/app.5.4.28",27,"5,4","1","Dobbie, Will","Getting Beneath the Veil of Effective Schools: Evidence From New York City",3
"10.1257/app.5.4.28",27,"5,4","2","Fryer, Roland G., Jr.","Getting Beneath the Veil of Effective Schools: Evidence From New York City",9
"10.1257/app.5.4.61",7,"1,4","1","Miller, Grant","Risk Protection, Service Use, and Health Outcomes under Colombia's Health Insurance Program for the Poor",8
"10.1257/app.5.4.61",7,"1,4","2","Pinto, Diana","Risk Protection, Service Use, and Health Outcomes under Colombia's Health Insurance Program for the Poor",1
"10.1257/app.5.4.61",7,"1,4","3","Vera-Hernandez, Marcos","Risk Protection, Service Use, and Health Outcomes under Colombia's Health Insurance Program for the Poor",4
"10.1257/app.5.4.92",4,"0,8","1","Gonzalez-Navarro, Marco","Deterrence and Geographical Externalities in Auto Theft",2
"10.1257/app.6.1.1",12,"2","1","Wang, Yang","Dynamic Implications of Subjective Expectations: Evidence from Adult Smokers",6
"10.1257/app.6.1.108",20,"3.33","1","Decarolis, Francesco","Awarding Price, Contract Performance, and Bids Screening: Evidence from Procurement Auctions",6
"10.1257/app.6.1.133",18,"3","1","Figlio, David","Competitive Effects of Means-Tested School Vouchers",12
"10.1257/app.6.1.133",18,"3","2"," Hart, Cassandra M. D.","Competitive Effects of Means-Tested School Vouchers",5
"10.1257/app.6.1.157",34,"5.67","1","Barcellos, Silvia Helena","Child Gender and Parental Investments In India: Are Boys and Girls Treated Differently?",4
"10.1257/app.6.1.157",34,"5.67","2"," Carvalho, Leandro S.","Child Gender and Parental Investments In India: Are Boys and Girls Treated Differently?",4
"10.1257/app.6.1.157",34,"5.67","3"," Lleras-Muney, Adriana","Child Gender and Parental Investments In India: Are Boys and Girls Treated Differently?",11
"10.1257/app.6.1.190",32,"5.33","1","Hornbeck, Richard","The Historically Evolving Impact of the Ogallala Aquifer: Agricultural Adaptation to Groundwater and Drought",8
"10.1257/app.6.1.190",32,"5.33","2"," Keskin, Pinar","The Historically Evolving Impact of the Ogallala Aquifer: Agricultural Adaptation to Groundwater and Drought",2
"10.1257/app.6.1.220",22,"3.67","1","Collins, William J.","Selection and Economic Gains in the Great Migration of African Americans: New Evidence from Linked Census Data",6
"10.1257/app.6.1.220",22,"3.67","2"," Wanamaker, Marianne H.","Selection and Economic Gains in the Great Migration of African Americans: New Evidence from Linked Census Data",5
"10.1257/app.6.1.253",26,"4.33","1","Lundborg, Petter","Parental Education and Offspring Outcomes: Evidence from the Swedish Compulsory School Reform",13
"10.1257/app.6.1.253",26,"4.33","2"," Nilsson, Anton","Parental Education and Offspring Outcomes: Evidence from the Swedish Compulsory School Reform",2
"10.1257/app.6.1.253",26,"4.33","3"," Rooth, Dan-Olof","Parental Education and Offspring Outcomes: Evidence from the Swedish Compulsory School Reform",15
"10.1257/app.6.1.91",25,"4.17","1","Gruber, Jonathan","The Great Equalizer: Health Care Access and Infant Mortality in Thailand",18
"10.1257/app.6.1.91",25,"4.17","2"," Hendren, Nathaniel","The Great Equalizer: Health Care Access and Infant Mortality in Thailand",6
"10.1257/app.6.1.91",25,"4.17","3"," Townsend, Robert M.","The Great Equalizer: Health Care Access and Infant Mortality in Thailand",11
"10.1257/app.6.2.1",68,"11.33","1","Drexler, Alejandro","Keeping It Simple: Financial Literacy and Rules of Thumb",2
"10.1257/app.6.2.1",68,"11.33","2"," Fischer, Greg","Keeping It Simple: Financial Literacy and Rules of Thumb",2
"10.1257/app.6.2.1",68,"11.33","3"," Schoar, Antoinette","Keeping It Simple: Financial Literacy and Rules of Thumb",12
"10.1257/app.6.2.105",17,"2.83","1","Pradhan, Menno","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",8
"10.1257/app.6.2.105",17,"2.83","1","Pradhan, Menno","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",8
"10.1257/app.6.2.105",17,"2.83","1","Pradhan, Menno","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",8
"10.1257/app.6.2.105",17,"2.83","1","Pradhan, Menno","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",8
"10.1257/app.6.2.105",17,"2.83","2"," Suryadarma, Daniel","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",7
"10.1257/app.6.2.105",17,"2.83","2"," Suryadarma, Daniel","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",7
"10.1257/app.6.2.105",17,"2.83","2"," Suryadarma, Daniel","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",7
"10.1257/app.6.2.105",17,"2.83","2"," Suryadarma, Daniel","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",7
"10.1257/app.6.2.105",17,"2.83","3"," Beatty, Amanda","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",6
"10.1257/app.6.2.105",17,"2.83","3"," Beatty, Amanda","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",6
"10.1257/app.6.2.105",17,"2.83","3"," Beatty, Amanda","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",6
"10.1257/app.6.2.105",17,"2.83","3"," Beatty, Amanda","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",6
"10.1257/app.6.2.105",17,"2.83","4"," Wong, Maisy","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",4
"10.1257/app.6.2.105",17,"2.83","4"," Wong, Maisy","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",4
"10.1257/app.6.2.105",17,"2.83","4"," Wong, Maisy","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",4
"10.1257/app.6.2.105",17,"2.83","4"," Wong, Maisy","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",4
"10.1257/app.6.2.105",17,"2.83","5"," Gaduh, Arya","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.105",17,"2.83","5"," Gaduh, Arya","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.105",17,"2.83","5"," Gaduh, Arya","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.105",17,"2.83","5"," Gaduh, Arya","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.105",17,"2.83","6"," Alisjahbana, Armida","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",1
"10.1257/app.6.2.105",17,"2.83","6"," Alisjahbana, Armida","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.105",17,"2.83","6"," Alisjahbana, Armida","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",1
"10.1257/app.6.2.105",17,"2.83","6"," Alisjahbana, Armida","Improving Educational Quality through Enhancing Community Participation: Results from a Randomized Field Experiment in Indonesia",3
"10.1257/app.6.2.127",22,"3.67","1","Ost, Ben","How Do Teachers Improve? The Relative Importance of Specific and General Human Capital",4
"10.1257/app.6.2.152",10,"1.67","1","Chinkhumba, Jobiba","The Demand for Medical Male Circumcision",8
"10.1257/app.6.2.152",10,"1.67","2"," Godlonton, Susan","The Demand for Medical Male Circumcision",7
"10.1257/app.6.2.152",10,"1.67","3"," Thornton, Rebecca","The Demand for Medical Male Circumcision",10
"10.1257/app.6.2.178",9,"1.5","1","Beaudry, Paul","Do Male-Female Wage Differentials Reflect Differences in the Return to Skill? Cross-City Evidence from 1980-2000",14
"10.1257/app.6.2.178",9,"1.5","2"," Lewis, Ethan","Do Male-Female Wage Differentials Reflect Differences in the Return to Skill? Cross-City Evidence from 1980-2000",7
"10.1257/app.6.2.195",20,"3.33","1","Cunha, Jesse M.","Testing Paternalism: Cash versus In-Kind Transfers",3
"10.1257/app.6.2.231",18,"3","1","Bartel, Ann P.","Human Capital and Productivity in a Team Environment: Evidence from the Healthcare Sector",4
"10.1257/app.6.2.231",18,"3","2"," Beaulieu, Nancy D.","Human Capital and Productivity in a Team Environment: Evidence from the Healthcare Sector",2
"10.1257/app.6.2.231",18,"3","3"," Phibbs, Ciaran S.","Human Capital and Productivity in a Team Environment: Evidence from the Healthcare Sector",18
"10.1257/app.6.2.231",18,"3","4"," Stone, Patricia W.","Human Capital and Productivity in a Team Environment: Evidence from the Healthcare Sector",23
"10.1257/app.6.2.32",23,"3.83","1","Debaere, Peter","The Global Economics of Water: Is Water a Source of Comparative Advantage?",8
"10.1257/app.6.2.49",28,"4.67","1","McKenzie, David","Distortions in the International Migrant Labor Market: Evidence from Filipino Migration and Wage Responses to Destination Country Economic Shocks",47
"10.1257/app.6.2.49",28,"4.67","2"," Theoharides, Caroline","Distortions in the International Migrant Labor Market: Evidence from Filipino Migration and Wage Responses to Destination Country Economic Shocks",2
"10.1257/app.6.2.49",28,"4.67","3"," Yang, Dean","Distortions in the International Migrant Labor Market: Evidence from Filipino Migration and Wage Responses to Destination Country Economic Shocks",15
"10.1257/app.6.3.1",21,"3.5","1","Haggag, Kareem","Default Tips",2
"10.1257/app.6.3.1",21,"3.5","2"," Paci, Giovanni","Default Tips",2
"10.1257/app.6.3.103",20,"3.33","1","DellaVigna, Stefano","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia",15
"10.1257/app.6.3.103",20,"3.33","2"," Enikolopov, Ruben","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia",7
"10.1257/app.6.3.103",20,"3.33","3"," Mironova, Vera","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia",2
"10.1257/app.6.3.103",20,"3.33","4"," Petrova, Maria","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia",6
"10.1257/app.6.3.103",20,"3.33","5"," Zhuravskaya, Ekaterina","Cross-Border Media and Nationalism: Evidence from Serbian Radio in Croatia",15
"10.1257/app.6.3.133",4,"0.67","1","Baccara, Mariagiovanna","Child-Adoption Matching: Preferences for Gender and Race",5
"10.1257/app.6.3.133",4,"0.67","2"," Collard-Wexler, Allan","Child-Adoption Matching: Preferences for Gender and Race",5
"10.1257/app.6.3.133",4,"0.67","3"," Felli, Leonardo","Child-Adoption Matching: Preferences for Gender and Race",5
"10.1257/app.6.3.133",4,"0.67","4"," Yariv, Leeat","Child-Adoption Matching: Preferences for Gender and Race",12
"10.1257/app.6.3.159",16,"2.67","1","Drago, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",6
"10.1257/app.6.3.159",16,"2.67","1","Drago, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",6
"10.1257/app.6.3.159",16,"2.67","1","Drago, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",6
"10.1257/app.6.3.159",16,"2.67","1","Drago, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",6
"10.1257/app.6.3.159",16,"2.67","2"," Nannicini, Tommaso","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",13
"10.1257/app.6.3.159",16,"2.67","2"," Nannicini, Tommaso","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",13
"10.1257/app.6.3.159",16,"2.67","2"," Nannicini, Tommaso","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",13
"10.1257/app.6.3.159",16,"2.67","2"," Nannicini, Tommaso","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",13
"10.1257/app.6.3.159",16,"2.67","3"," Sobbrio, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",4
"10.1257/app.6.3.159",16,"2.67","3"," Sobbrio, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",4
"10.1257/app.6.3.159",16,"2.67","3"," Sobbrio, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",4
"10.1257/app.6.3.159",16,"2.67","3"," Sobbrio, Francesco","Meet the Press: How Voters and Politicians Respond to Newspaper Entry and Exit",4
"10.1257/app.6.3.189",4,"0.67","1","Schumann, Abel","Persistence of Population Shocks: Evidence from the Occupation of West Germany after World War II",1
"10.1257/app.6.3.20",10,"1.67","1","Arcidiacono, Peter","Race and College Success: Evidence from Missouri",12
"10.1257/app.6.3.20",10,"1.67","2"," Koedel, Cory","Race and College Success: Evidence from Missouri",10
"10.1257/app.6.3.206",44,"7.33","1","Gallagher, Justin","Learning about an Infrequent Event: Evidence from Flood Insurance Take-Up in the United States",3
"10.1257/app.6.3.234",18,"3","1","Lucas, Adrienne M.","Effects of School Quality on Student Achievement: Discontinuity Evidence from Kenya",7
"10.1257/app.6.3.234",18,"3","2"," Mbiti, Isaac M.","Effects of School Quality on Student Achievement: Discontinuity Evidence from Kenya",4
"10.1257/app.6.3.58",21,"3.5","1","Dobbie, Will","The Impact of Attending a School with High-Achieving Peers: Evidence from the New York City Exam Schools",7
"10.1257/app.6.3.58",21,"3.5","2"," Fryer, Roland G., Jr.","The Impact of Attending a School with High-Achieving Peers: Evidence from the New York City Exam Schools",16
"10.1257/app.6.3.76",11,"1.83","1","Sekhri, Sheetal","Wells, Water, and Welfare: The Impact of Access to Groundwater on Rural Poverty and Conflict",4
"10.1257/app.6.4.1",16,"2.67","1","Olken, Benjamin A.","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",19
"10.1257/app.6.4.1",16,"2.67","1","Olken, Benjamin A.","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",19
"10.1257/app.6.4.1",16,"2.67","1","Olken, Benjamin A.","Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia",19
