"","Timestamp","NetID","DOI","TypeOfArticle","OnlineData","AdditionalMaterialNumber","OnlineMaterials1_DOI","OnlineData_1","DataAbsence","DataRunClean","OnlineDataDOI2","OnlineDataHandle2","OnlineDataURL2","DataAvailability","DataAvailabilityAccess","DataAvailabilityExclusive","OtherNotes1","Is there some other online material that you wish to describe","OnlineDataDOI2_1","OnlineDataHandle2_1","OnlineDataURL2_1","DataAvailability2","DataAvailabilityAccess2","DataAvailabilityExclusive2","OtherNotes2","Do you want to describe another dataset","OnlineDataDOI3","OnlineDataHandle3","OnlineDataURL3","DataAvailability3","DataAvailabilityAccess3","DataAvailabilityExclusive3","OtherNotes3","DataRunFinal","OnlineFinalDataDOI","OnlineFinalDataHandle","OnlineFinalDataURL","FinalDataAvailability","FinalDataAvailabilityAccess","FinalDataAvailabilityExclusive","OtherNotesFinal","DataFormatInputs","OnlineDataFormat2","OnlinePrograms","OnlineProgramsInside","OnlineProgramsDOI","OnlineProgramsHDL","OnlineProgramsURL","DocReadmePresent","DocReadmeContent","ProgramFormat","ProgramSequence","ProgramsDocumentation","ProgramsHeaderAuthor","ProgramsHeaderInfo","ProgramsStructureManual","GeneralNotes","How difficult do you think replicating the article will be","OnlineMaterials","OnlineMaterials1","X61","X62","Do you want to describe another dataset provided with the article","OnlineMaterials1_URL","OnlineMaterials2","OnlineMaterials2_URL","OnlineMaterials2_DOI","Is there some other online material that you wish to describe_1","OnlineMaterials3","OnlineMaterials3_URL","OnlineMaterials3_DOI","AnalysisData","OnlineMaterials1_Description","OnlineMaterials2_Description","OnlineMaterials3_Description","Programs","OnlineDataProvided","DataSetNumbers","DataSetClassification1","OnlineDataDOI1","OnlineDataHandle1","OnlineDataURL1","OnlineDataFormat1","DataSetClassification2","OtherNotes2_1","InputData","InputData1","InputDataRef","InputDataDOI1","InputDataURL1","InputDataHandle1","InputDataFormat1","InputDataAvailability1","X94","InputData2","InputDataDOI2","InputDataHandle2","InputDataURL2","InputDataFormat2","InputDataAvailability2","InputDataOtherNotes1","InputDataOtherNotes2","Flag for follow-up","OnlinePrograms_1","[Row 1]","flag2011"
"429","6/29/2018 14:48:48","nbs52","10.1257/mac.20130324","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0701/2013-0324_data.zip",NA,NA,"Stata","Yes","Yes","No","No","Yes",NA,2,"Yes","https://www.aeaweb.org/aej/mac/ds/0701/2013-0324_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"- Author disclosure statements",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0701/2013-0324_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"430","7/1/2018 15:43:57","vsn9","10.1257/mac.20150073","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"431","7/1/2018 16:07:54","vsn9","10.1257/app.20130480","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Analysis data appears to also be raw/input data.","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=pqbcPTNdbJegu7F9JMNJhijeXEogOrG7",NA,NA,"Stata","Yes","Yes","No","No","No",NA,1,"Yes","Online Appendix https://www.aeaweb.org/articles/attachments?retrieve=MOVRfbWwz9vsTt3rda_nbog2h6imi02h",NA,NA,"No",NA,"Author Disclosure Statement https://www.aeaweb.org/articles/attachments?retrieve=-zrkf0VZVJ89dO0ke859Ybmi4zF8JJIz",NA,NA,"No",NA,NA,NA,NA,"Online Appendix with additional information on experimental procedure, robustness checks, and additional tables & figures.","Author Disclosure Statement",NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=pqbcPTNdbJegu7F9JMNJhijeXEogOrG7","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"432","7/1/2018 17:52:16","gab99","10.1257/mac.20130265","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Data was collected by author from a number of news sources","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2013-0265_data.zip",NA,NA,"RATS","Yes",NA,NA,NA,"No","The readme does not provide instructions, just describes each program. It is hard to tell how hard the replication will be because I cannot open the program files. Also, the programs is written for RATS, which is not available on CISER.",3,"Yes","https://www.aeaweb.org/aej/mac/app/0703/2013-0265_app.pdf",NA,NA,"No",NA,"https://www.aeaweb.org/aej/mac/ds/0703/2013-0265_ds.zip",NA,NA,"No",NA,NA,NA,NA,"Online appendix with further history and information on earlier panic series","Author's disclosure statement",NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2013-0265_data.zip","txt",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"433","7/1/2018 18:54:32","gab99","10.1257/mac.20120257","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The author provides the raw data, programs to clean it, and the already cleaned data.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0801/2012-0257_data.zip",NA,NA,"Matlab","Yes","Yes","No","No","No","The article has a lot of code a requires the replicator to work in matlab. The ReadMe is clear and replication seems feasible.",2,"Yes","https://www.aeaweb.org/aej/mac/ds/0801/2012-0257_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Authors' disclosure statement",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0801/2012-0257_data.zip","Matlab, Excel",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"434","7/2/2018 14:29:55","gab99","10.1257/mac.20150220","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"DK","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=1-_KXMU2aOXJQwxCLnpN-owsLPYaicdT",NA,NA,"Matlab","No","Yes","Yes","No","No","The readme is sparse, and the analysis data set that it claims the figure 1 data set is not provided. The rest of the figures don't have any specified data set that they use, and the article is largely theoretical, so I am unsure as to whether data will be necessary for replicating the rest of the figures.",4,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=r_K_Mf56wEhNpp0Mel5FC7RH_WC2Hsy0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Authors' disclosure statements",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","BEA, NBER, Current Population Survey, Eurostat, ESRI, etc",NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,"The author seems to have put together an analysis data set from the 16 input data sources listed at the end of the article. The analysis data is not provided.",NA,"No",NA,NA,0
"435","7/2/2018 14:58:44","hat42","10.1257/mac.20150253","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/content/file?id=5443",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stata",NA,NA,NA,NA,"https://www.aeaweb.org/content/file?id=5443",NA,NA,"Stata, Matlab","Yes","Yes","No","No","No",NA,2,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=kmKmZmEoYpr2sXBIJaapyfx3vVazusmg",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author disclosure statements",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/content/file?id=5443","Stata","Analysis Data",NA,"Yes","CPS-IPUMS",NA,NA,"https://cps.ipums.org/cps/index.shtml",NA,NA,"Don't know","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"436","7/2/2018 17:02:30","yw447","10.1257/mac.20130057","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2013-0057_data.zip",NA,NA,"Stata, Matlab","Yes","Yes","Yes",NA,NA,NA,2,"Yes","https://www.aeaweb.org/aej/mac/ds/0703/2013-0057_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2013-0057_data.zip","Stata, Matlab, Excel",NA,NA,"Yes",NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2013-0057_data.zip",NA,"Stata, Matlab, Excel","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"437","7/3/2018 13:20:59","wc444","10.1257/mac.20120141","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2012-0141_data.zip",NA,NA,"Matlab","Yes","Yes","No","No","Yes",NA,4,"Yes","Online Appendix: https://www.aeaweb.org/aej/mac/app/0703/2012-0141_app.pdf",NA,NA,"No",NA,"Author's Disclosure Statement https://www.aeaweb.org/aej/mac/ds/0703/2012-0141_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0703/2012-0141_data.zip","Excel",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"438","7/3/2018 14:29:03","vsn9","10.1257/mac.20150293","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Authors include .do files that manipulate input data into analysis data","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=sU_6qDlWlS4Qs5rWXMRLgkxFBd_0LCw6",NA,NA,"Stata","Yes","Yes","No","No","Yes",NA,1,"Yes","Author Disclosure Statement https://www.aeaweb.org/articles/attachments?retrieve=yu9JBGmYc8y7T_BfGBshTdT3dZgabZ4Z",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Input Data",NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=sU_6qDlWlS4Qs5rWXMRLgkxFBd_0LCw6","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"439","7/3/2018 16:51:21","vsn9","10.1257/mac.20160255","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=C9b1bp458Tu9N0WdYJ8dYtUrfeUsvmhH",NA,NA,"Stata","Yes","Yes","No","No","Yes",NA,1,"Yes","Online Appendix https://www.aeaweb.org/articles/attachments?retrieve=1ZXTS6qSddPwoI3KfijE-6VKO0MsjrRY",NA,NA,"No",NA,"Author Disclosure Statement https://www.aeaweb.org/articles/attachments?retrieve=ZSk6CGjuEo5AT1BkKB6R-oCE-KkkArjy",NA,NA,"No",NA,NA,NA,NA,"Online Appendix with additional details on dataset construction and additional tables & figures","Author Disclosure Statement",NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=C9b1bp458Tu9N0WdYJ8dYtUrfeUsvmhH","Stata",NA,NA,"Yes","US Bureau of Economic Analysis",NA,NA,NA,NA,"CSV, Excel","Yes","Yes","U.S. Census Bureau, National Assessment of Educational Progress, College Board",NA,NA,NA,NA,"Don't know","2013a, 2013b, 2013c","2007 US census data Ruggles et al. 2010, NAEP 1992-2011 & 2014, State SAT scores 1972-2013","No",NA,NA,0
"440","7/3/2018 16:58:35","vsn9","10.1257/mac.20160255","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=C9b1bp458Tu9N0WdYJ8dYtUrfeUsvmhH",NA,NA,"Stata","Yes","Yes","No","No","Yes",NA,1,"Yes","Online Appendix https://www.aeaweb.org/articles/attachments?retrieve=1ZXTS6qSddPwoI3KfijE-6VKO0MsjrRY",NA,NA,"No",NA,"Author Disclosure Statement https://www.aeaweb.org/articles/attachments?retrieve=ZSk6CGjuEo5AT1BkKB6R-oCE-KkkArjy",NA,NA,"No",NA,NA,NA,NA,"Online Appendix with additional details on dataset construction and additional tables & figures","Author Disclosure Statement",NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=C9b1bp458Tu9N0WdYJ8dYtUrfeUsvmhH","Stata",NA,NA,"Yes","US Bureau of Economic Analysis",NA,NA,NA,NA,"CSV, Excel","Yes","Yes","U.S. Census Bureau, National Assessment of Educational Progress, College Board",NA,NA,NA,NA,"Don't know","2013a, 2013b, 2013c","2007 US census data Ruggles et al. 2010, NAEP (2014), State SAT scores 1972-2013","No",NA,NA,0
"441","7/3/2018 21:15:20","wc444","10.1257/mac.20120024","Yes",NA,NA,NA,NA,"Missing data (no justification)",NA,NA,NA,NA,NA,"No","DK",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0801/2012-0024_data.zip",NA,NA,"Matlab, MAPLE","No","Yes","No","No","No",NA,5,"Yes","Author Disclosure Statement https://www.aeaweb.org/aej/mac/ds/0801/2012-0024_ds.zip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"442","7/4/2018 12:00:48","wc444","10.1257/mac.20110130","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0704/2011-0130_data.zip",NA,NA,"Gauss","Yes","Yes","Yes","No","No",NA,3,"Yes","Author Disclosure Statement https://www.aeaweb.org/aej/mac/ds/0704/2011-0130_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Don't Know",NA,NA,"https://www.aeaweb.org/aej/mac/data/0704/2011-0130_data.zip","Gauss",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"443","7/6/2018 10:55:28","nbs52","10.1257/mac.20150331","Yes",NA,NA,NA,NA,"Proprietary Data",NA,NA,NA,NA,NA,"Yes","No",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=kNp-pU8dB3GeQPo-QFiDMnqV2mMK7o_g",NA,NA,"Stata","Yes","Yes","No","No","Yes","- Cornell is subscribed to the Kilts Center's Nielsen datasets, but a lengthy application process is still required for Cornell researchers.",5,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=wHxvmxNEk9FbWT9a1wVaGpyzwQkMy3Hs",NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=2lOcYJNWhY1kpzYCggjU3McW5ejjH_J5",NA,NA,"No",NA,NA,NA,NA,"Online Appendix","Disclosure Statements",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Kilts Center for Marketing - Nielsan Datasets",NA,NA,"https://research.chicagobooth.edu/kilts/marketing-databases/nielsen",NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,"-  Nielsen datasets are input datasets, and provided .do files ready them for analysis",NA,"No",NA,NA,0
"444","7/6/2018 19:20:31","nbs52","10.1257/mac.20140016","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"- The authors provide a number of datasets (over 20!). They are from many sources, but the program titled ""eventstudydata.do"" creates a final, analysis dataset used for the rest of the programs.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/aej/mac/data/0802/2014-0016_data.zip",NA,NA,"Stata","Yes","Yes","Yes","No","No",NA,2,"Yes","https://www.aeaweb.org/aej/mac/ds/0802/2014-0016_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disclosure statements",NA,NA,"Yes","Yes",NA,"Input Data",NA,NA,"https://www.aeaweb.org/aej/mac/data/0802/2014-0016_data.zip","Stata",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"445","7/7/2018 14:54:43","nwl27","10.1257/mac.20140032","Yes",NA,NA,"10.1257/mac.20140032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.20140032",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/articles/attachments?retrieve=tHet_IHkF2EiTY0BjuqGHqkLnqz4LTer",NA,NA,"Matlab","Yes","Yes","No","No","Yes","I'm marking this article as a 2 because I'm working with Matlab and I'm not as familiar with it; however, it seems it should run cleanly",2,"Yes","https://www-aeaweb-org.proxy.library.cornell.edu/articles/attachments?retrieve=uI6eo5JWApPyUSjGcJd-xQvf6nl4jZuK",NA,NA,"No",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/articles/attachments?retrieve=tHet_IHkF2EiTY0BjuqGHqkLnqz4LTer",NA,"10.1257/mac.20140032","No",NA,NA,NA,NA,"Author Disclosure Statement(s)","Readme file describing the order in which the programs should be run",NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.20140032",NA,"https://www-aeaweb-org.proxy.library.cornell.edu/articles/attachments?retrieve=tHet_IHkF2EiTY0BjuqGHqkLnqz4LTer","Excel",NA,NA,"Yes","Human Mortality Database",NA,"10.1257/mac.20140032",NA,NA,"Don't Know","Don't know","Yes","Gregory Clark","10.1257/mac.20140032",NA,NA,"Don't Know","Don't know",NA,"This article pulls on a lot of input data from Gregory Clark's historical time series, which is why I included this as input data","No",NA,NA,0
"446","7/8/2018 13:14:46","cc2553","10.1257/mac.20130105","Yes",NA,NA,"10.1257/mac.20130105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.20130105",NA,"https://www.aeaweb.org/aej/mac/data/0702/2013-0105_data.zip",NA,NA,"Stata, Matlab","Yes","Yes","Yes","Yes","No",NA,4,"Yes","https://www.aeaweb.org/aej/mac/ds/0702/2013-0105_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Input Data","10.1257/mac.20130105",NA,"https://www.aeaweb.org/aej/mac/data/0702/2013-0105_data.zip","Matlab",NA,NA,"Yes","Chinese Statistical Yearbook",NA,"10.1257/mac.20130105","http://www.stats.gov.cn/english/statisticaldata/annualdata/",NA,"Matlab","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"447","7/8/2018 13:35:42","cc2553","10.1257/mac.20140033","Yes",NA,NA,"10.1257/mac.20140033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.20140033",NA,"https://www.aeaweb.org/aej/mac/data/0802/2014-0033_data.zip",NA,NA,"Stata","Yes","Yes","No","No","No",NA,2,"Yes","https://www.aeaweb.org/aej/mac/ds/0802/2014-0033_ds.zip",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.20140033",NA,"https://www.aeaweb.org/aej/mac/data/0802/2014-0033_data.zip","Stata",NA,NA,"Yes","Energy Information Administration",NA,"10.1257/mac.20140033","https://www.eia.gov/",NA,"Stata","Don't know","No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"448","7/8/2018 14:21:30","cc2553","10.1257/mac.20150017","Yes",NA,NA,"10.1257/mac.20150017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"**Provides input data and code that creates Analysis data, mainly uses the analysis data to replicate tables and figures","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1257/mac.20150017",NA,"https://www.aeaweb.org/aej/mac/data/0803/2015-0017_data.zip",NA,NA,"Stata, Fortran","Yes","Yes","Yes","No","No",NA,4,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=fFTJrrtSB6YshQzKY2vcfpubJYWsYnWT",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Analysis Data","10.1257/mac.20150017",NA,"https://www.aeaweb.org/aej/mac/data/0803/2015-0017_data.zip","Stata, Fortran",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
"449","7/8/2018 21:46:55","cc2553","10.1257/mac.20160353","Yes",NA,NA,"10.1257/mac.20160353",NA,NA,NA,"10.1257/mac.20160353",NA,"https://www.aeaweb.org/articles/attachments?retrieve=FlGe2ZJ8HCHHhBivEtTraNvnwSlw-WhY",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSV, Matlab",NA,NA,"10.1257/mac.20160353",NA,"https://www.aeaweb.org/articles/attachments?retrieve=FlGe2ZJ8HCHHhBivEtTraNvnwSlw-WhY",NA,NA,"Stata, Matlab","Yes","Yes","No","No","No",NA,3,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=Shojw35Bq5AMNSCOEiv5iibvEyCT9Exz",NA,NA,"Yes",NA,"https://www.aeaweb.org/articles/attachments?retrieve=r4lvRsxCgBpSU8SRGPYWeUbO8TilFoGa",NA,"10.1257/mac.20160353","No",NA,NA,NA,NA,"Online Appendix","Author Disclosure Statement",NA,"Yes","Yes",NA,"Input Data","10.1257/mac.20160353",NA,"https://www.aeaweb.org/articles/attachments?retrieve=FlGe2ZJ8HCHHhBivEtTraNvnwSlw-WhY","Stata","Analysis Data",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"450","7/9/2018 12:26:01","hat42","10.1257/mac.20150051","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=hkLfN6-h04ZLlRtJ6qAiDUvEZLn8c9GM",NA,NA,"Matlab","Yes","Yes","No","No","No",NA,2,"Yes","https://www.aeaweb.org/articles/attachments?retrieve=NY2uHhgMJwikQtAtdrGvDord5tLBewy5",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author Disclosure Statement",NA,NA,"Yes","Yes",NA,"Analysis Data",NA,NA,"https://www.aeaweb.org/articles/attachments?retrieve=hkLfN6-h04ZLlRtJ6qAiDUvEZLn8c9GM","Excel, .txt",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0
