"","DOI","title","author","year","volume","number","url","journal"
"622","10.1257/mac.20170390","Learning, Career Paths, and the Distribution of Wages","Santiago Caicedo and Robert E. Lucas and Esteban Rossi-Hansberg","2019","11","1","https://doi.org/10.1257/mac.20170390","American Economic Journal: Macroeconomics"
"623","10.1257/pol.20140334","Leaving Poverty Behind? The Effects of Generous Income Support Paired with Activation","Simen Markussen and Knut R{\o}ed","2016","8","1","https://doi.org/10.1257/pol.20140334","American Economic Journal: Economic Policy"
"624","10.1257/app.20160056","Life after Lead: Effects of Early Interventions for Children Exposed to Lead","Stephen B. Billings and Kevin T. Schnepel","2018","10","3","https://doi.org/10.1257/app.20160056","American Economic Journal: Applied Economics"
"625","10.1257/pol.20140313","Liquidity Constraint Tightness and Consumer Responses to Fiscal Stimulus Policy","Claus Thustrup Kreiner and David Dreyer Lassen and S{\o}ren Leth-Petersen","2019","11","1","https://doi.org/10.1257/pol.20140313","American Economic Journal: Economic Policy"
"626","10.1257/pol.20150079","Liquidity Constraints, Fiscal Externalities and Optimal Tuition Subsidies","Nicholas Lawson","2017","9","4","https://doi.org/10.1257/pol.20150079","American Economic Journal: Economic Policy"
"627","10.1257/mac.20150035","Low Real Interest Rates, Collateral Misrepresentation, and Monetary Policy","Stephen D. Williamson","2018","10","4","https://doi.org/10.1257/mac.20150035","American Economic Journal: Macroeconomics"
"628","10.1257/pol.20150551","Mafia in the Ballot Box","Giuseppe De Feo and Giacomo Davide De Luca","2017","9","3","https://doi.org/10.1257/pol.20150551","American Economic Journal: Economic Policy"
"629","10.1257/mic.20160141","Majority Choice of an Income-Targeted Educational Voucher","Dennis Epple and Richard Romano and Sinan Sarp{\c{c}}a","2018","10","4","https://doi.org/10.1257/mic.20160141","American Economic Journal: Microeconomics"
"630","10.1257/mic.20160347","Make and Buy: Outsourcing, Vertical Integration, and Cost Reduction","Simon Loertscher and Michael H. Riordan","2019","11","1","https://doi.org/10.1257/mic.20160347","American Economic Journal: Microeconomics"
"631","10.1257/pol.20150511","Manipulation of Procurement Contracts: Evidence from the Introduction of Discretionary Thresholds","J{\'{a}}n Palguta and Filip Pertold","2017","9","2","https://doi.org/10.1257/pol.20150511","American Economic Journal: Economic Policy"
"632","10.1257/mic.20160350","Market Share Contracts, Exclusive Dealing, and the Integer Problem","Zhijun Chen and Greg Shaffer","2019","11","1","https://doi.org/10.1257/mic.20160350","American Economic Journal: Microeconomics"
"633","10.1257/mic.20160129","Markets with Multidimensional Private Information","Veronica Guerrieri and Robert Shimer","2018","10","2","https://doi.org/10.1257/mic.20160129","American Economic Journal: Microeconomics"
"634","10.1257/mic.20150283","Matching with Moral Hazard: Assigning Attorneys to Poor Defendants","Behrang Kamali Shahdadi","2018","10","3","https://doi.org/10.1257/mic.20150283","American Economic Journal: Microeconomics"
"635","10.1257/mac.20170061","Measuring Job-Finding Rates and Matching Efficiency with Heterogeneous Job-Seekers","Robert E. Hall and Sam Schulhofer-Wohl","2018","10","1","https://doi.org/10.1257/mac.20170061","American Economic Journal: Macroeconomics"
"636","10.1257/app.20170042","Mentors or Teachers? Microenterprise Training in Kenya","Wyatt Brooks and Kevin Donovan and Terence R. Johnson","2018","10","4","https://doi.org/10.1257/app.20170042","American Economic Journal: Applied Economics"
"637","10.1257/mac.20160312","Mismatch Unemployment and the Geography of Job Search","Ioana Marinescu and Roland Rathelot","2018","10","3","https://doi.org/10.1257/mac.20160312","American Economic Journal: Macroeconomics"
"638","10.1257/app.20160426","Modern Family? Paternity Leave and Marital Stability","Daniel Avdic and Arizo Karimi","2018","10","4","https://doi.org/10.1257/app.20160426","American Economic Journal: Applied Economics"
"639","10.1257/mac.20170294","Monetary Policy, Real Activity, and Credit Spreads: Evidence from Bayesian Proxy {SVARs}","Dario Caldara and Edward Herbst","2019","11","1","https://doi.org/10.1257/mac.20170294","American Economic Journal: Macroeconomics"
"640","10.1257/pol.20160093","Moral Suasion and Economic Incentives: Field Experimental Evidence from Energy Demand","Koichiro Ito and Takanori Ida and Makoto Tanaka","2018","10","1","https://doi.org/10.1257/pol.20160093","American Economic Journal: Economic Policy"
"641","10.1257/pol.20170001","Multimarket Contact in the Hospital Industry","Matt Schmitt","2018","10","3","https://doi.org/10.1257/pol.20170001","American Economic Journal: Economic Policy"
"642","10.1257/mic.20160253","Multiple Activities in Networks","Ying-Ju Chen and Yves Zenou, and Junjie Zhou","2018","10","3","https://doi.org/10.1257/mic.20160253","American Economic Journal: Microeconomics"
"643","10.1257/pol.20140209","Nonparametric Evidence on the Effects of Financial Incentives on Retirement Decisions","Day Manoli and Andrea Weber","2016","8","4","https://doi.org/10.1257/pol.20140209","American Economic Journal: Economic Policy"
"644","10.1257/pol.20140062","Of Mice and Academics: Examining the Effect of Openness on Innovation","Fiona Murray and Philippe Aghion and Mathias Dewatripont and Julian Kolev and Scott Stern","2016","8","1","https://doi.org/10.1257/pol.20140062","American Economic Journal: Economic Policy"
"645","10.1257/mac.20150171","Oil and Macroeconomic (In)Stability","Hilde C. Bj{\o}rnland and Vegard H. Larsen and Junior Maih","2018","10","4","https://doi.org/10.1257/mac.20150171","American Economic Journal: Macroeconomics"
"646","10.1257/mic.20160058","Partial Vertical Integration, Ownership Structure, and Foreclosure","Nadav Levy and Yossi Spiegel and David Gilo","2018","10","1","https://doi.org/10.1257/mic.20160058","American Economic Journal: Microeconomics"
"647","10.1257/pol.20150085","Particulate Pollution and the Productivity of Pear Packers","Tom Chang and Joshua Graff Zivin and Tal Gross and Matthew Neidell","2016","8","3","https://doi.org/10.1257/pol.20150085","American Economic Journal: Economic Policy"
"648","10.1257/app.20170249","Partners in Crime","Stephen B. Billings and David J. Deming and Stephen L. Ross","2019","11","1","https://doi.org/10.1257/app.20170249","American Economic Journal: Applied Economics"
"649","10.1257/pol.20160373","Patchwork Policies, Spillovers, and the Search for Oil and Gas","Eric Lewis","2019","11","1","https://doi.org/10.1257/pol.20160373","American Economic Journal: Economic Policy"
"650","10.1257/pol.20150369","Paternalism against Veblen: Optimal Taxation and Non-respected Preferences for Social Comparisons","Thomas Aronsson and Olof Johansson-Stenman","2018","10","1","https://doi.org/10.1257/pol.20150369","American Economic Journal: Economic Policy"
"651","10.1257/pol.20140293","Paying on the Margin for Medical Care: Evidence from Breast Cancer Treatments","Liran Einav and Amy Finkelstein and Heidi Williams","2016","8","1","https://doi.org/10.1257/pol.20140293","American Economic Journal: Economic Policy"
"652","10.1257/app.20160257","Paying to Avoid Recession: Using Reenlistment to Estimate the Cost of Unemployment","Mark Borgschulte and Paco Martorell","2018","10","3","https://doi.org/10.1257/app.20160257","American Economic Journal: Applied Economics"
"653","10.1257/pol.20150007","Payment Size, Negative Equity, and Mortgage Default","Andreas Fuster and Paul S. Willen","2017","9","4","https://doi.org/10.1257/pol.20150007","American Economic Journal: Economic Policy"
"654","10.1257/pol.20150525","Peacekeeping Force: Effects of Providing Tactical Equipment to Local Law Enforcement","Matthew C. Harris and Jinseong Park and Donald J. Bruce and Matthew N. Murray","2017","9","3","https://doi.org/10.1257/pol.20150525","American Economic Journal: Economic Policy"
"655","10.1257/pol.20150421","Physician Beliefs and Patient Preferences: A New Look at Regional Variation in Health Care Spending","David Cutler and Jonathan S. Skinner and Ariel Dora Stern and David Wennberg","2019","11","1","https://doi.org/10.1257/pol.20150421","American Economic Journal: Economic Policy"
"656","10.1257/pol.20140160","Physicians Treating Physicians: Information and Incentives in Childbirth","Erin M. Johnson and M. Marit Rehavi","2016","8","1","https://doi.org/10.1257/pol.20140160","American Economic Journal: Economic Policy"
"657","10.1257/pol.20150478","Police Officer on the Frontline or a Soldier? The Effect of Police Militarization on Crime","Vincenzo Bove and Evelina Gavrilova","2017","9","3","https://doi.org/10.1257/pol.20150478","American Economic Journal: Economic Policy"
"658","10.1257/pol.20140193","Political Economy of Redistribution in the United States in the Aftermath of World War {II}{\textemdash}Evidence and Theory","Roel Beetsma and Alex Cukierman and Massimo Giuliodori","2016","8","4","https://doi.org/10.1257/pol.20140193","American Economic Journal: Economic Policy"
"659","10.1257/mic.20150242","Political Kludges","Keiichi Kawai and Ruitian Lang and Hongyi Li","2018","10","4","https://doi.org/10.1257/mic.20150242","American Economic Journal: Microeconomics"
"660","10.1257/pol.20150235","Power to Choose? An Analysis of Consumer Inertia in the Residential Electricity Market","Ali Horta{\c{c}}su and Seyed Ali Madanizadeh and Steven L. Puller","2017","9","4","https://doi.org/10.1257/pol.20150235","American Economic Journal: Economic Policy"
"661","10.1257/mac.20160120","Predation, Protection, and Productivity: A Firm-Level Perspective","Timothy Besley and Hannes Mueller","2018","10","2","https://doi.org/10.1257/mac.20160120","American Economic Journal: Macroeconomics"
"662","10.1257/mic.20160190","Preferences and Social Influence","Chaim Fershtman and Uzi Segal","2018","10","3","https://doi.org/10.1257/mic.20160190","American Economic Journal: Microeconomics"
"663","10.1257/pol.20160355","Private Provision of Social Insurance: Drug-Specific Price Elasticities and Cost Sharing in Medicare Part D","Liran Einav and Amy Finkelstein and Maria Polyakova","2018","10","3","https://doi.org/10.1257/pol.20160355","American Economic Journal: Economic Policy"
"664","10.1257/mic.20150272","Product versus Process: Innovation Strategies of Multiproduct Firms","Lisandra Flach and Michael Irlacher","2018","10","1","https://doi.org/10.1257/mic.20150272","American Economic Journal: Microeconomics"
"665","10.1257/pol.20150495","Profit with Purpose? A Theory of Social Enterprise","Timothy Besley and Maitreesh Ghatak","2017","9","3","https://doi.org/10.1257/pol.20150495","American Economic Journal: Economic Policy"
"666","10.1257/pol.20170046","Projections and Uncertainties about Climate Change in an Era of Minimal Climate Policies","William Nordhaus","2018","10","3","https://doi.org/10.1257/pol.20170046","American Economic Journal: Economic Policy"
"667","10.1257/pol.20150050","Property Taxation, Zoning, and Efficiency in a Dynamic Tiebout Model","Levon Barseghyan and Stephen Coate","2016","8","3","https://doi.org/10.1257/pol.20150050","American Economic Journal: Economic Policy"
"668","10.1257/mac.20160327","Proposition 13: An Equilibrium Analysis","Ay{\c{s}}e {\.{I}}mrohoro{\u{g}}lu and Kyle Matoba and {\c{S}}elale Tüzel","2018","10","2","https://doi.org/10.1257/mac.20160327","American Economic Journal: Macroeconomics"
"669","10.1257/mic.20170271","Randomizing Endowments: An Experimental Study of Rational Expectations and Reference-Dependent Preferences","Annette Cerulli-Harms and Lorenz Goette and Charles Sprenger","2019","11","1","https://doi.org/10.1257/mic.20170271","American Economic Journal: Microeconomics"
"670","10.1257/pol.20150150","Resource Constraints and the Criminal Justice System: Evidence from Judicial Vacancies","Crystal S. Yang","2016","8","4","https://doi.org/10.1257/pol.20150150","American Economic Journal: Economic Policy"
"671","10.1257/mic.20150343","Revealed Preference with Limited Consideration","Thomas Demuynck and Christian Seel","2018","10","1","https://doi.org/10.1257/mic.20150343","American Economic Journal: Microeconomics"
"672","10.1257/mic.20150168","Revealed Preferences for Diamond Goods","Sam Cosaert","2018","10","2","https://doi.org/10.1257/mic.20150168","American Economic Journal: Microeconomics"
"673","10.1257/mic.20160187","Reverse Bayesianism: A Comment","Christopher P. Chambers and Takashi Hayashi","2018","10","1","https://doi.org/10.1257/mic.20160187","American Economic Journal: Microeconomics"
"674","10.1257/mic.20160252","Revisiting the Relationship between Competition and Price Discrimination","Ambarish Chandra and Mara Lederman","2018","10","2","https://doi.org/10.1257/mic.20160252","American Economic Journal: Microeconomics"
"675","10.1257/mic.20160125","Risk and Return in Village Economies","Krislert Samphantharak and Robert M. Townsend","2018","10","1","https://doi.org/10.1257/mic.20160125","American Economic Journal: Microeconomics"
"676","10.1257/app.20170077","Role Models or Individual Consulting: The Impact of Personalizing Micro-entrepreneurship Training","Jeanne Lafortune and Julio Riutort and Jos{\'{e}} Tessada","2018","10","4","https://doi.org/10.1257/app.20170077","American Economic Journal: Applied Economics"
"677","10.1257/mic.20170119","Satisfaction Guaranteed: When Moral Hazard Meets Moral Preferences","James Andreoni","2018","10","4","https://doi.org/10.1257/mic.20170119","American Economic Journal: Microeconomics"
"678","10.1257/app.20160547","Saving by Default: Evidence from a Field Experiment in Rural India","Vincent Somville and Lore Vandewalle","2018","10","3","https://doi.org/10.1257/app.20160547","American Economic Journal: Applied Economics"
"679","10.1257/pol.20150437","Selection and Market Reallocation: Productivity Gains from Multinational Production","Laura Alfaro and Maggie X. Chen","2018","10","2","https://doi.org/10.1257/pol.20150437","American Economic Journal: Economic Policy"
"680","10.1257/app.20170286","Severe Air Pollution and Labor Productivity: Evidence from Industrial Towns in China","Jiaxiu He and Haoming Liu and Alberto Salvo","2019","11","1","https://doi.org/10.1257/app.20170286","American Economic Journal: Applied Economics"
"681","10.1257/mic.20160278","Should First-Price Auctions Be Transparent?","Dirk Bergemann and Johannes Hörner","2018","10","3","https://doi.org/10.1257/mic.20160278","American Economic Journal: Microeconomics"
"682","10.1257/app.20150057","Social Networks as Contract Enforcement: Evidence from a Lab Experiment in the Field","Arun G. Chandrasekhar and Cynthia Kinnan and Horacio Larreguy","2018","10","4","https://doi.org/10.1257/app.20150057","American Economic Journal: Applied Economics"
"683","10.1257/mic.20150240","Sophisticated Bidders in Beauty-Contest Auctions","Stefano Galavotti and Luigi Moretti and Paola Valbonesi","2018","10","4","https://doi.org/10.1257/mic.20150240","American Economic Journal: Microeconomics"
"684","10.1257/pol.20170151","Stimulating the Vote: {ARRA} Road Spending and Vote Share","Emiliano Huet-Vaughn","2019","11","1","https://doi.org/10.1257/pol.20170151","American Economic Journal: Economic Policy"
"685","10.1257/pol.20160248","Strategic Formulary Design in Medicare Part D Plans","Kurt Lavetti and Kosali Simon","2018","10","3","https://doi.org/10.1257/pol.20160248","American Economic Journal: Economic Policy"
"686","10.1257/pol.20150237","Strategic Policy Choice in State-Level Regulation: The {EPA}{\textquotesingle}s Clean Power Plan","James B. Bushnell and Stephen P. Holland and Jonathan E. Hughes and Christopher R. Knittel","2017","9","2","https://doi.org/10.1257/pol.20150237","American Economic Journal: Economic Policy"
"687","10.1257/pol.20150299","Street Prostitution Zones and Crime","Paul Bisschop and Stephen Kastoryano and Bas van der Klaauw","2017","9","4","https://doi.org/10.1257/pol.20150299","American Economic Journal: Economic Policy"
"688","10.1257/pol.20170082","Supply-Side Drug Policy in the Presence of Substitutes: Evidence from the Introduction of Abuse-Deterrent Opioids","Abby Alpert and David Powell and Rosalie Liccardo Pacula","2018","10","4","https://doi.org/10.1257/pol.20170082","American Economic Journal: Economic Policy"
"689","10.1257/mac.20150346","Sustainable Shadow Banking","Guillermo Ordo{\~{n}}ez","2018","10","1","https://doi.org/10.1257/mac.20150346","American Economic Journal: Macroeconomics"
"690","10.1257/pol.20140233","Tax Reforms and Intertemporal Shifting of Wage Income: Evidence from Danish Monthly Payroll Records","Claus Thustrup Kreiner and S{\o}ren Leth-Petersen and Peer Ebbesen Skov","2016","8","3","https://doi.org/10.1257/pol.20140233","American Economic Journal: Economic Policy"
"691","10.1257/pol.20140483","Taxes and {US} Oil Production: Evidence from California and the Windfall Profit Tax","Nirupama L. Rao","2018","10","4","https://doi.org/10.1257/pol.20140483","American Economic Journal: Economic Policy"
"692","10.1257/pol.20140171","Technological Change and Risk Adjustment: Benefit Design Incentives in Medicare Part D","Colleen Carey","2017","9","1","https://doi.org/10.1257/pol.20140171","American Economic Journal: Economic Policy"
"693","10.1257/pol.20150426","Tenure in Office and Public Procurement","Decio Coviello and Stefano Gagliarducci","2017","9","3","https://doi.org/10.1257/pol.20150426","American Economic Journal: Economic Policy"
"694","10.1257/pol.20130358","The Behavioralist Goes to School: Leveraging Behavioral Economics to Improve Educational Performance","Steven D. Levitt and John A. List and Susanne Neckermann and Sally Sadoff","2016","8","4","https://doi.org/10.1257/pol.20130358","American Economic Journal: Economic Policy"
"695","10.1257/app.20150310","The Causal Effect of Competition on Prices and Quality: Evidence from a Field Experiment","Matias Busso and Sebastian Galiani","2019","11","1","https://doi.org/10.1257/app.20150310","American Economic Journal: Applied Economics"
"696","10.1257/pol.20160068","The Consequences of Health Care Privatization: Evidence from Medicare Advantage Exits","Mark Duggan and Jonathan Gruber and Boris Vabson","2018","10","1","https://doi.org/10.1257/pol.20160068","American Economic Journal: Economic Policy"
"697","10.1257/pol.20140016","The Decline, Rebound, and Further Rise in {SNAP} Enrollment: Disentangling Business Cycle Fluctuations and Policy Changes","Peter Ganong and Jeffrey B. Liebman","2018","10","4","https://doi.org/10.1257/pol.20140016","American Economic Journal: Economic Policy"
"698","10.1257/pol.20160027","The Economics of Rights: Does the Right to Counsel Increase Crime?","Itai Ater and Yehonatan Givati and Oren Rigbi","2017","9","2","https://doi.org/10.1257/pol.20160027","American Economic Journal: Economic Policy"
"699","10.1257/mac.20160244","The Effect of Consumer Sentiment on Consumption: Cross-Sectional Evidence from Elections","Christian Gillitzer and Nalini Prasad","2018","10","4","https://doi.org/10.1257/mac.20160244","American Economic Journal: Macroeconomics"
"700","10.1257/pol.20150378","The Effect of Corporate Taxation on Investment and Financial Policy: Evidence from the {DPAD}","Eric Ohrn","2018","10","2","https://doi.org/10.1257/pol.20150378","American Economic Journal: Economic Policy"
"701","10.1257/pol.20160014","The Effect of Disability Insurance Payments on Beneficiaries{\textquotesingle} Earnings","Alexander Gelber and Timothy J. Moore and Alexander Strand","2017","9","3","https://doi.org/10.1257/pol.20160014","American Economic Journal: Economic Policy"
"702","10.1257/pol.20150410","The Effect of Export Promotion on Firm-Level Performance","Jakob Munch and Georg Schaur","2018","10","1","https://doi.org/10.1257/pol.20150410","American Economic Journal: Economic Policy"
"703","10.1257/app.20160436","The Effect of Pollution on Worker Productivity: Evidence from Call Center Workers in China","Tom Y. Chang and Joshua Graff Zivin and Tal Gross and Matthew Neidell","2019","11","1","https://doi.org/10.1257/app.20160436","American Economic Journal: Applied Economics"
"704","10.1257/pol.20160094","The Effect of Prescription Drug Monitoring Programs on Opioid Utilization in Medicare","Thomas C. Buchmueller and Colleen Carey","2018","10","1","https://doi.org/10.1257/pol.20160094","American Economic Journal: Economic Policy"
"705","10.1257/pol.20150059","The Effect of Public Insurance Coverage for Childless Adults on Labor Supply","Laura Dague and Thomas DeLeire and Lindsey Leininger","2017","9","2","https://doi.org/10.1257/pol.20150059","American Economic Journal: Economic Policy"
"706","10.1257/pol.20150154","The Effect of Public Pension Wealth on Saving and Expenditure","Marta Lachowska and Micha{\l} Myck","2018","10","3","https://doi.org/10.1257/pol.20150154","American Economic Journal: Economic Policy"
"707","10.1257/app.20160556","The Effect of Terrorism on Employment and Consumer Sentiment: Evidence from Successful and Failed Terror Attacks","Abel Brodeur","2018","10","4","https://doi.org/10.1257/app.20160556","American Economic Journal: Applied Economics"
"708","10.1257/pol.20150402","The Effects of State Medicaid Expansions for Working-Age Adults on Senior Medicare Beneficiaries","Melissa McInerney and Jennifer M. Mellor and Lindsay M. Sabik","2017","9","3","https://doi.org/10.1257/pol.20150402","American Economic Journal: Economic Policy"
"709","10.1257/pol.20150045","The Effects of the Massachusetts Health Reform on Household Financial Distress","Bhashkar Mazumder and Sarah Miller","2016","8","3","https://doi.org/10.1257/pol.20150045","American Economic Journal: Economic Policy"
"710","10.1257/pol.20150268","The Effects of Tobacco Control Policies on Tobacco Products, Tar, and Nicotine Purchases among Adults: Evidence from Household Panel Data","Chad Cotti and Erik Nesson and Nathan Tefft","2016","8","4","https://doi.org/10.1257/pol.20150268","American Economic Journal: Economic Policy"
"711","10.1257/mic.20160220","The Evolution of Cooperation: The Role of Costly Strategy Adjustments","Julian Romero and Yaroslav Rosokha","2019","11","1","https://doi.org/10.1257/mic.20160220","American Economic Journal: Microeconomics"
"712","10.1257/pol.20160319","The Evolution of Physician Practice Styles: Evidence from Cardiologist Migration","David Molitor","2018","10","1","https://doi.org/10.1257/pol.20160319","American Economic Journal: Economic Policy"
"713","10.1257/pol.20150321","The Fall of Coal: Joint Impacts of Fuel Prices and Renewables on Generation and Emissions","Harrison Fell and Daniel T. Kaffine","2018","10","2","https://doi.org/10.1257/pol.20150321","American Economic Journal: Economic Policy"
"714","10.1257/app.20160195","The Family Peer Effect on Mothers{\textquotesingle} Labor Supply","Cheti Nicoletti and Kjell G. Salvanes and Emma Tominey","2018","10","3","https://doi.org/10.1257/app.20160195","American Economic Journal: Applied Economics"
"715","10.1257/mac.20140181","The Firm Size Distribution across Countries and Skill-Biased Change in Entrepreneurial Technology","Markus Poschke","2018","10","3","https://doi.org/10.1257/mac.20140181","American Economic Journal: Macroeconomics"
"716","10.1257/pol.20140296","The Fiscal Cost of Hurricanes: Disaster Aid versus Social Insurance","Tatyana Deryugina","2017","9","3","https://doi.org/10.1257/pol.20140296","American Economic Journal: Economic Policy"
"717","10.1257/mac.20160426","The Gains from Input Trade with Heterogeneous Importers","Joaquin Blaum and Claire Lelarge and Michael Peters","2018","10","4","https://doi.org/10.1257/mac.20160426","American Economic Journal: Macroeconomics"
"718","10.1257/pol.20170012","The Impact of Financial Education on Adolescents' Intertemporal Choices","Melanie Lührmann and Marta Serra-Garcia and Joachim Winter","2018","10","3","https://doi.org/10.1257/pol.20170012","American Economic Journal: Economic Policy"
"719","10.1257/pol.20130371","The Impact of Insurance Provision on Household Production and Financial Decisions","Jing Cai","2016","8","2","https://doi.org/10.1257/pol.20130371","American Economic Journal: Economic Policy"
"720","10.1257/mic.20160304","The Impact of Monitoring in Infinitely Repeated Games: Perfect, Public, and Private","Masaki Aoyagi and V. Bhaskar and Guillaume R. Fr{\'{e}}chette","2019","11","1","https://doi.org/10.1257/mic.20160304","American Economic Journal: Microeconomics"
"721","10.1257/app.20170173","The Impacts of Industrial and Entrepreneurial Work on Income and Health: Experimental Evidence from Ethiopia","Christopher Blattman and Stefan Dercon","2018","10","3","https://doi.org/10.1257/app.20170173","American Economic Journal: Applied Economics"
"722","10.1257/pol.20140108","The Interest Rate Elasticity of Mortgage Demand: Evidence from Bunching at the Conforming Loan Limit","Anthony A. DeFusco and Andrew Paciorek","2017","9","1","https://doi.org/10.1257/pol.20140108","American Economic Journal: Economic Policy"
"723","10.1257/pol.20170466","The Long-Run Impacts of Financial Aid: Evidence from California's Cal Grant","Eric Bettinger and Oded Gurantz and Laura Kawano and Bruce Sacerdote and Michael Stevens","2019","11","1","https://doi.org/10.1257/pol.20170466","American Economic Journal: Economic Policy"
"724","10.1257/app.20160429","The Neighborhood Impacts of Local Infrastructure Investment: Evidence from Urban Mexico","Craig McIntosh and Tito Alegr{\'{\i}}a and Gerardo Ord{\'{o}}{\~{n}}ez and Ren{\'{e}} Zenteno","2018","10","3","https://doi.org/10.1257/app.20160429","American Economic Journal: Applied Economics"
"725","10.1257/pol.20170499","The Out-of-State Tuition Distortion","Brian Knight and Nathan Schiff","2019","11","1","https://doi.org/10.1257/pol.20170499","American Economic Journal: Economic Policy"
"726","10.1257/pol.20160395","The Persistent Effects of Place-Based Policy: Evidence from the West-German Zonenrandgebiet","Maximilian v. Ehrlich and Tobias Seidel","2018","10","4","https://doi.org/10.1257/pol.20160395","American Economic Journal: Economic Policy"
"727","10.1257/app.20170453","The Persistent Power of Behavioral Change: Long-Run Impacts of Temporary Savings Subsidies for the Poor","Simone Schaner","2018","10","3","https://doi.org/10.1257/app.20170453","American Economic Journal: Applied Economics"
"728","10.1257/pol.20150486","The Persistent Reduction in Poverty from Filing a Tax Return","Shanthi P. Ramnath and Patricia K. Tong","2017","9","4","https://doi.org/10.1257/pol.20150486","American Economic Journal: Economic Policy"
"729","10.1257/mac.20160400","The Political Economy of Municipal Pension Funding","Jeffrey Brinkman and Daniele Coen-Pirani and Holger Sieg","2018","10","3","https://doi.org/10.1257/mac.20160400","American Economic Journal: Macroeconomics"
"730","10.1257/mac.20140154","The Possibility of Ideological Bias in Structural Macroeconomic Models","Gilles Saint-Paul","2018","10","1","https://doi.org/10.1257/mac.20140154","American Economic Journal: Macroeconomics"
"731","10.1257/mac.20160250","The Price of Growth: Consumption Insurance in China 1989{\textendash}2009","Raül Santaeul{\`{a}}lia-Llopis and Yu Zheng","2018","10","4","https://doi.org/10.1257/mac.20160250","American Economic Journal: Macroeconomics"
"732","10.1257/mac.20140089","The Relative Importance of Aggregate and Sectoral Shocks and the Changing Nature of Economic Fluctuations","Julio Garin and Michael J. Pries and Eric R. Sims","2018","10","1","https://doi.org/10.1257/mac.20140089","American Economic Journal: Macroeconomics"
"733","10.1257/mic.20160359","The Risk of Failure: Trial and Error Learning and Long-Run Performance","Steven Callander and Niko Matouschek","2019","11","1","https://doi.org/10.1257/mic.20160359","American Economic Journal: Microeconomics"
"734","10.1257/mac.20160343","The Role of Annuitized Wealth in Post-retirement Behavior","John Laitner and Dan Silverman and Dmitriy Stolyarov","2018","10","3","https://doi.org/10.1257/mac.20160343","American Economic Journal: Macroeconomics"
"735","10.1257/pol.20160035","The Role of Government Reimbursement in Drug Shortages","Ali Yurukoglu and Eli Liebman and David B. Ridley","2017","9","2","https://doi.org/10.1257/pol.20160035","American Economic Journal: Economic Policy"
"736","10.1257/pol.20160605","The Role of Information in Disability Insurance Application: An Analysis of the Social Security Statement Phase-In","Philip Armour","2018","10","3","https://doi.org/10.1257/pol.20160605","American Economic Journal: Economic Policy"
"737","10.1257/pol.20130327","The Strategic Value of Carbon Tariffs","Christoph Böhringer and Jared C. Carbone and Thomas F. Rutherford","2016","8","1","https://doi.org/10.1257/pol.20130327","American Economic Journal: Economic Policy"
"738","10.1257/mac.20170189","The Urban Mortality Transition and Poor-Country Urbanization","Remi Jedwab and Dietrich Vollrath","2019","11","1","https://doi.org/10.1257/mac.20170189","American Economic Journal: Macroeconomics"
"739","10.1257/pol.20140074","The Vulnerability of Minority Homeowners in the Housing Boom and Bust","Patrick Bayer and Fernando Ferreira and Stephen L. Ross","2016","8","1","https://doi.org/10.1257/pol.20140074","American Economic Journal: Economic Policy"
"740","10.1257/pol.9.1.346","The Vulnerability of Minority Homeowners in the Housing Boom and Bust: Corrigendum","Patrick Bayer and Fernando Ferreira and Stephen L. Ross","2017","9","1","https://doi.org/10.1257/pol.9.1.346","American Economic Journal: Economic Policy"
"741","10.1257/app.20170328","The Welfare Effects of Nudges: A Case Study of Energy Use Social Comparisons","Hunt Allcott and Judd B. Kessler","2019","11","1","https://doi.org/10.1257/app.20170328","American Economic Journal: Applied Economics"
"742","10.1257/pol.20160508","The Welfare Impact of Second-Best Uniform-Pigouvian Taxation: Evidence from Transportation","Christopher R. Knittel and Ryan Sandler","2018","10","4","https://doi.org/10.1257/pol.20160508","American Economic Journal: Economic Policy"
"743","10.1257/pol.20160038","Towards the Greater Good? {EU} Commissioners' Nationality and Budget Allocation in the European Union","Kai Gehring and Stephan A. Schneider","2018","10","1","https://doi.org/10.1257/pol.20160038","American Economic Journal: Economic Policy"
"744","10.1257/pol.20150145","Trade Agreements and Enforcement: Evidence from {WTO} Dispute Settlement","Chad P. Bown and Kara M. Reynolds","2017","9","4","https://doi.org/10.1257/pol.20150145","American Economic Journal: Economic Policy"
"745","10.1257/pol.20150168","Trade Costs, {CO}2, and the Environment","Joseph S. Shapiro","2016","8","4","https://doi.org/10.1257/pol.20150168","American Economic Journal: Economic Policy"
"746","10.1257/pol.20150578","Trade Shocks and the Provision of Local Public Goods","Leo Feler and Mine Z. Senses","2017","9","4","https://doi.org/10.1257/pol.20150578","American Economic Journal: Economic Policy"
"747","10.1257/mic.20160309","Trading across Borders in Online Auctions","Elena Krasnokutskaya and Christian Terwiesch and Lucia Tiererova","2018","10","4","https://doi.org/10.1257/mic.20160309","American Economic Journal: Microeconomics"
"748","10.1257/pol.20130407","Transfer Pricing by Multinational Firms: New Evidence from Foreign Firm Ownerships","Anca D. Cristea and Daniel X. Nguyen","2016","8","3","https://doi.org/10.1257/pol.20130407","American Economic Journal: Economic Policy"
